order_id,order_date,pick_time,sku_id,qty_picked,pick_location,associate_id,order_type,carrier,ship_method
ORD-1089656,2025-05-06,11:08:52,SKU-04370,2,A-02R-026-5-A,PKR-019,MULTI,UPS Ground,GROUND
ORD-1088423,2025-05-06,07:49:01,SKU-04041,2,A-02R-002-2-B,PKR-032,MULTI,UPS Ground,GROUND
ORD-1091366,2025-05-06,19:39:03,SKU-04328,2,A-02L-021-1-B,PKR-025,MULTI,USPS Priority Mail,GROUND
ORD-1094273,2025-05-06,15:15:26,SKU-04684,1,A-02R-022-1-B,PKR-017,SINGLE,FedEx 2Day,GROUND
ORD-1095898,2025-05-06,09:38:48,SKU-03850,1,A-02L-011-4-A,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1090192,2025-05-06,14:34:59,SKU-00037,2,A-03L-004-3-A,PKR-018,MULTI,UPS Ground,GROUND
ORD-1089686,2025-05-06,10:54:29,SKU-04807,1,B-02L-013-3-B,PKR-006,MULTI,UPS Ground,GROUND
ORD-1094177,2025-05-06,17:35:43,SKU-02291,1,D-01R-026-1-A,PKR-006,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1095365,2025-05-06,12:30:32,SKU-04563,2,A-02L-022-4-B,PKR-018,MULTI,FedEx 2Day,GROUND
ORD-1091195,2025-05-06,10:16:41,SKU-03727,2,B-02R-023-4-A,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1088983,2025-05-06,19:27:17,SKU-00872,2,A-04L-005-1-A,PKR-013,MULTI,FedEx Ground,GROUND
ORD-1089560,2025-05-06,20:08:02,SKU-00037,1,A-03L-004-3-A,PKR-014,MULTI,UPS Ground,GROUND
ORD-1094967,2025-05-06,11:22:06,SKU-03727,2,B-02R-023-4-A,PKR-021,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1093795,2025-05-06,14:47:25,SKU-03554,1,C-02L-010-3-A,PKR-024,MULTI,UPS Ground,PRIORITY_2D
ORD-1089739,2025-05-06,08:32:32,SKU-04328,1,A-02L-021-1-B,PKR-001,SINGLE,UPS Ground,GROUND
ORD-1089323,2025-05-06,17:31:55,SKU-03077,2,B-02L-012-4-B,PKR-012,SINGLE,FedEx Ground,GROUND
ORD-1094891,2025-05-06,11:42:31,SKU-02824,1,B-01L-003-3-B,PKR-017,MULTI,USPS Priority Mail,GROUND
ORD-1093703,2025-05-06,13:25:14,SKU-00359,2,D-03L-009-4-B,PKR-005,MULTI,USPS Priority Mail,GROUND
ORD-1090989,2025-05-06,12:04:52,SKU-02682,2,B-01L-004-5-A,PKR-002,MULTI,FedEx Ground,GROUND
ORD-1094440,2025-05-06,14:26:22,SKU-02085,2,D-02R-008-1-A,PKR-027,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1093559,2025-05-06,13:35:34,SKU-02125,1,A-01R-020-2-B,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1089604,2025-05-06,14:41:25,SKU-04928,2,B-01L-013-2-B,PKR-007,MULTI,UPS 2nd Day Air,GROUND
ORD-1093021,2025-05-06,21:55:14,SKU-04264,1,C-02L-002-4-A,PKR-011,MULTI,UPS 2nd Day Air,STANDARD_OVERNIGHT
ORD-1088571,2025-05-06,08:35:43,SKU-02366,1,A-01R-020-4-A,PKR-010,MULTI,FedEx Ground,GROUND
ORD-1089074,2025-05-06,12:30:35,SKU-02624,2,A-02R-022-1-A,PKR-007,MULTI,UPS Ground,GROUND
ORD-1088777,2025-05-06,09:13:20,SKU-02624,1,A-02R-022-1-A,PKR-027,MULTI,USPS Priority Mail,GROUND
ORD-1089828,2025-05-06,11:25:17,SKU-04328,2,A-02L-021-1-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1091414,2025-05-06,14:10:21,SKU-04938,1,C-01L-014-2-A,PKR-019,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1088150,2025-05-06,19:01:45,SKU-02722,2,B-01L-006-2-A,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1094576,2025-05-06,07:28:24,SKU-02125,2,A-01R-020-2-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1091975,2025-05-06,08:08:38,SKU-00036,2,B-04R-004-4-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1094660,2025-05-06,11:44:58,SKU-00660,2,C-03L-004-2-A,PKR-016,MULTI,USPS Priority Mail,GROUND
ORD-1093100,2025-05-06,19:37:44,SKU-01204,1,A-03R-016-1-B,PKR-022,MULTI,UPS Ground,GROUND
ORD-1091252,2025-05-06,09:09:56,SKU-02861,2,C-02L-009-5-B,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1095140,2025-05-06,12:36:18,SKU-04041,1,A-02R-002-2-B,PKR-026,MULTI,FedEx 2Day,GROUND
ORD-1090173,2025-05-06,15:21:17,SKU-01121,2,B-04R-017-4-A,PKR-030,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1090768,2025-05-06,16:37:32,SKU-02125,2,A-01R-020-2-B,PKR-029,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1092382,2025-05-06,14:01:44,SKU-02908,1,B-02L-005-3-A,PKR-001,MULTI,USPS Priority Mail,GROUND
ORD-1093468,2025-05-06,10:36:01,SKU-04041,2,A-02R-002-2-B,PKR-011,MULTI,FedEx Ground,PRIORITY_2D
ORD-1088397,2025-05-06,21:40:24,SKU-02403,2,A-01R-001-2-A,PKR-014,MULTI,FedEx 2Day,GROUND
ORD-1093237,2025-05-06,14:08:21,SKU-03049,1,C-02L-003-4-A,PKR-030,MULTI,FedEx 2Day,GROUND
ORD-1094446,2025-05-06,06:03:33,SKU-03821,1,A-01R-017-3-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1094468,2025-05-06,19:15:54,SKU-03727,2,B-02R-023-4-A,PKR-014,MULTI,FedEx Ground,GROUND
ORD-1090338,2025-05-06,07:53:34,SKU-04346,1,C-02L-009-3-B,PKR-019,MULTI,FedEx Ground,GROUND
ORD-1095997,2025-05-06,20:33:10,SKU-04408,2,A-01R-022-5-A,PKR-012,MULTI,UPS Ground,PRIORITY_2D
ORD-1088502,2025-05-06,14:49:12,SKU-04865,1,A-01R-011-4-B,PKR-020,MULTI,USPS Priority Mail,GROUND
ORD-1091865,2025-05-06,06:42:38,SKU-02315,2,A-01R-026-2-A,PKR-023,MULTI,USPS Priority Mail,GROUND
ORD-1095045,2025-05-06,21:36:17,SKU-04328,2,A-02L-021-1-B,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1090789,2025-05-06,08:21:54,SKU-03727,2,B-02R-023-4-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1095972,2025-05-06,09:53:24,SKU-02366,1,A-01R-020-4-A,PKR-011,MULTI,FedEx 2Day,GROUND
ORD-1094302,2025-05-06,12:09:51,SKU-01532,1,B-03R-008-1-A,PKR-021,MULTI,USPS Priority Mail,GROUND
ORD-1094040,2025-05-06,18:45:50,SKU-04328,1,A-02L-021-1-B,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1093522,2025-05-06,19:58:11,SKU-04041,1,A-02R-002-2-B,PKR-015,MULTI,UPS Ground,GROUND
ORD-1092988,2025-05-06,16:12:21,SKU-02795,1,C-02R-026-1-A,PKR-022,MULTI,FedEx Ground,PRIORITY_2D
ORD-1093901,2025-05-06,20:56:03,SKU-04328,2,A-02L-021-1-B,PKR-027,MULTI,FedEx Ground,PRIORITY_2D
ORD-1095908,2025-05-06,18:07:19,SKU-03496,2,B-01R-016-5-B,PKR-031,MULTI,UPS Ground,GROUND
ORD-1088229,2025-05-06,11:10:24,SKU-00036,2,B-04R-004-4-A,PKR-029,MULTI,UPS Ground,GROUND
ORD-1094852,2025-05-06,17:25:37,SKU-02085,2,D-02R-008-1-A,PKR-015,MULTI,UPS Ground,GROUND
ORD-1093225,2025-05-06,15:07:09,SKU-02859,1,A-01L-018-3-A,PKR-001,MULTI,UPS Ground,GROUND
ORD-1088967,2025-05-06,12:30:24,SKU-04328,1,A-02L-021-1-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1091391,2025-05-06,11:55:49,SKU-04088,1,B-01L-012-3-B,PKR-018,MULTI,UPS Ground,GROUND
ORD-1095282,2025-05-06,15:05:23,SKU-01121,2,B-04R-017-4-A,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1093542,2025-05-06,16:38:27,SKU-04041,2,A-02R-002-2-B,PKR-022,MULTI,FedEx Ground,GROUND
ORD-1092981,2025-05-06,19:10:45,SKU-02324,2,D-02R-008-5-B,PKR-007,MULTI,UPS Ground,PRIORITY_2D
ORD-1091319,2025-05-06,06:48:31,SKU-01911,2,D-03R-015-2-A,PKR-002,MULTI,UPS Ground,GROUND
ORD-1092828,2025-05-06,21:03:02,SKU-02125,2,A-01R-020-2-B,PKR-020,MULTI,UPS Ground,GROUND
ORD-1089573,2025-05-06,18:00:50,SKU-02177,2,C-02R-010-2-B,PKR-019,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1090681,2025-05-06,14:21:59,SKU-02908,2,B-02L-005-3-A,PKR-026,MULTI,UPS Ground,GROUND
ORD-1089415,2025-05-06,21:09:20,SKU-04490,2,C-01L-018-1-A,PKR-005,SINGLE,UPS Ground,GROUND
ORD-1094869,2025-05-06,11:22:26,SKU-03305,2,B-02L-018-4-A,PKR-004,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1088119,2025-05-06,18:32:34,SKU-03959,1,E-02R-014-2-B,PKR-013,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1091028,2025-05-06,07:07:49,SKU-02722,2,B-01L-006-2-A,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1091935,2025-05-06,06:02:16,SKU-04528,2,B-02R-014-3-B,PKR-022,MULTI,FedEx Ground,GROUND
ORD-1090513,2025-05-06,12:49:10,SKU-01728,1,B-04L-008-1-A,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1095042,2025-05-06,19:47:12,SKU-04457,2,A-01L-020-2-B,PKR-027,MULTI,UPS Ground,GROUND
ORD-1090831,2025-05-06,08:32:52,SKU-02624,2,A-02R-022-1-A,PKR-005,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1090630,2025-05-06,16:52:17,SKU-01204,1,A-03R-016-1-B,PKR-015,MULTI,USPS Priority Mail,GROUND
ORD-1091214,2025-05-06,21:20:07,SKU-01303,2,C-04R-001-3-A,PKR-027,SINGLE,UPS Ground,STANDARD_OVERNIGHT
ORD-1095227,2025-05-06,08:35:13,SKU-03881,1,B-02R-002-4-A,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1094979,2025-05-06,14:22:03,SKU-03378,1,A-01L-004-4-B,PKR-012,MULTI,UPS Ground,GROUND
ORD-1089486,2025-05-06,17:37:36,SKU-00506,2,B-03R-016-3-B,PKR-004,MULTI,FedEx Ground,GROUND
ORD-1089208,2025-05-06,08:58:14,SKU-00750,1,B-04L-019-3-A,PKR-004,MULTI,FedEx Ground,PRIORITY_2D
ORD-1094461,2025-05-06,16:15:38,SKU-02357,2,C-02L-006-2-A,PKR-012,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1092327,2025-05-06,10:36:38,SKU-01207,2,B-04R-018-4-B,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1091470,2025-05-06,07:01:31,SKU-02358,2,C-01L-012-4-B,PKR-019,MULTI,USPS Priority Mail,GROUND
ORD-1099755,2025-05-07,07:57:21,SKU-02038,2,A-01L-024-2-A,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1101559,2025-05-07,13:01:26,SKU-04041,2,A-02R-002-2-B,PKR-023,MULTI,UPS Ground,PRIORITY_2D
ORD-1102767,2025-05-07,07:34:06,SKU-04041,2,A-02R-002-2-B,PKR-017,MULTI,FedEx Ground,GROUND
ORD-1098731,2025-05-07,21:05:43,SKU-03860,2,C-02R-023-5-B,PKR-021,MULTI,UPS Ground,GROUND
ORD-1096772,2025-05-07,09:56:59,SKU-00673,2,C-03L-015-4-A,PKR-004,MULTI,UPS 2nd Day Air,GROUND
ORD-1102621,2025-05-07,21:26:53,SKU-04328,2,A-02L-021-1-B,PKR-028,MULTI,UPS Ground,GROUND
ORD-1100317,2025-05-07,06:35:39,SKU-01696,2,B-03L-009-3-B,PKR-019,SINGLE,USPS Priority Mail,PRIORITY_2D
ORD-1100944,2025-05-07,15:24:04,SKU-03230,2,D-01R-010-4-B,PKR-010,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1096885,2025-05-07,19:38:09,SKU-04457,1,A-01L-020-2-B,PKR-008,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1096405,2025-05-07,17:21:02,SKU-04807,1,B-02L-013-3-B,PKR-020,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1101208,2025-05-07,19:54:31,SKU-00413,1,C-04R-008-3-B,PKR-001,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1096316,2025-05-07,10:45:56,SKU-02509,2,B-01L-020-5-A,PKR-027,MULTI,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1096346,2025-05-07,08:53:33,SKU-01073,2,B-04R-005-1-A,PKR-025,MULTI,FedEx Ground,GROUND
ORD-1098566,2025-05-07,10:39:29,SKU-02272,2,A-02R-002-5-A,PKR-013,MULTI,FedEx 2Day,GROUND
ORD-1100741,2025-05-07,15:39:35,SKU-00264,2,C-03L-008-1-B,PKR-029,MULTI,UPS Ground,GROUND
ORD-1101662,2025-05-07,12:53:10,SKU-04457,2,A-01L-020-2-B,PKR-003,MULTI,UPS Ground,PRIORITY_2D
ORD-1100786,2025-05-07,13:48:33,SKU-04041,2,A-02R-002-2-B,PKR-016,MULTI,UPS 2nd Day Air,GROUND
ORD-1103360,2025-05-07,06:48:36,SKU-02272,2,A-02R-002-5-A,PKR-005,MULTI,USPS Priority Mail,GROUND
ORD-1102505,2025-05-07,13:36:46,SKU-02609,2,C-01R-013-1-B,PKR-004,MULTI,USPS Priority Mail,GROUND
ORD-1102256,2025-05-07,07:52:00,SKU-03459,2,A-01R-026-3-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1099317,2025-05-07,17:06:01,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,FedEx 2Day,GROUND
ORD-1099268,2025-05-07,21:32:50,SKU-02366,2,A-01R-020-4-A,PKR-029,MULTI,UPS 2nd Day Air,PRIORITY_2D
ORD-1101966,2025-05-07,10:14:59,SKU-04328,2,A-02L-021-1-B,PKR-020,MULTI,FedEx Ground,GROUND
ORD-1103468,2025-05-07,17:32:23,SKU-01848,2,A-04L-001-2-A,PKR-029,MULTI,UPS Ground,PRIORITY_2D
ORD-1103432,2025-05-07,09:37:53,SKU-04353,1,B-02L-022-4-A,PKR-018,SINGLE,UPS Ground,PRIORITY_2D
ORD-1102750,2025-05-07,20:00:03,SKU-04328,1,A-02L-021-1-B,PKR-029,MULTI,USPS Priority Mail,GROUND
ORD-1102997,2025-05-07,10:08:24,SKU-03935,2,D-02R-008-4-A,PKR-021,MULTI,FedEx Ground,PRIORITY_2D
ORD-1101653,2025-05-07,06:21:53,SKU-04041,2,A-02R-002-2-B,PKR-020,MULTI,UPS Ground,GROUND
ORD-1100053,2025-05-07,06:46:24,SKU-02533,1,C-02L-003-1-A,PKR-025,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1096177,2025-05-07,15:04:24,SKU-03932,2,B-02L-019-5-B,PKR-004,MULTI,FedEx Ground,PRIORITY_2D
ORD-1101884,2025-05-07,17:16:10,SKU-01331,2,A-03R-003-4-B,PKR-010,MULTI,UPS Ground,GROUND
ORD-1101595,2025-05-07,09:47:42,SKU-00981,2,C-03R-001-2-B,PKR-031,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1099799,2025-05-07,09:22:05,SKU-02163,2,A-02R-006-3-A,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1103575,2025-05-07,19:27:21,SKU-01857,1,A-04R-005-1-A,PKR-027,MULTI,UPS 2nd Day Air,GROUND
ORD-1101986,2025-05-07,09:39:41,SKU-03058,1,B-01R-005-3-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1101431,2025-05-07,15:23:56,SKU-03851,2,E-01R-020-4-B,PKR-025,MULTI,USPS Priority Mail,GROUND
ORD-1099334,2025-05-07,08:35:42,SKU-01005,1,A-04R-013-1-B,PKR-006,MULTI,UPS Ground,PRIORITY_2D
ORD-1096999,2025-05-07,12:13:14,SKU-02816,2,A-02R-004-2-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1097629,2025-05-07,11:02:47,SKU-01116,2,D-03L-008-2-B,PKR-032,MULTI,UPS Ground,GROUND
ORD-1101039,2025-05-07,12:41:06,SKU-04328,2,A-02L-021-1-B,PKR-032,MULTI,FedEx Ground,GROUND
ORD-1096453,2025-05-07,12:39:06,SKU-02724,2,A-02L-023-3-B,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1100642,2025-05-07,21:44:41,SKU-00330,2,B-03L-002-1-A,PKR-005,MULTI,FedEx Ground,PRIORITY_2D
ORD-1101764,2025-05-07,20:01:59,SKU-04555,2,C-02R-004-3-B,PKR-009,MULTI,FedEx 2Day,PRIORITY_2D
ORD-1098445,2025-05-07,13:17:29,SKU-02354,2,C-01R-012-4-B,PKR-023,MULTI,FedEx Ground,PRIORITY_2D
ORD-1103621,2025-05-07,08:24:02,SKU-02681,2,A-01R-018-4-B,PKR-001,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1099771,2025-05-07,09:27:38,SKU-02265,1,B-01L-002-1-A,PKR-003,MULTI,FedEx 2Day,GROUND
ORD-1102682,2025-05-07,21:08:08,SKU-01033,2,C-03R-010-1-A,PKR-017,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1096501,2025-05-07,21:14:03,SKU-00872,2,A-04L-005-1-A,PKR-024,MULTI,USPS Priority Mail,GROUND
ORD-1099281,2025-05-07,19:03:57,SKU-02908,2,B-02L-005-3-A,PKR-012,MULTI,UPS 2nd Day Air,GROUND
ORD-1103865,2025-05-07,17:06:34,SKU-03881,2,B-02R-002-4-A,PKR-012,MULTI,FedEx Ground,PRIORITY_2D
ORD-1096767,2025-05-07,21:23:15,SKU-03101,2,C-01R-015-1-B,PKR-009,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1100763,2025-05-07,20:58:54,SKU-03727,2,B-02R-023-4-A,PKR-031,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1101198,2025-05-07,09:47:20,SKU-03635,2,A-02R-019-5-A,PKR-015,MULTI,UPS Ground,GROUND
ORD-1096524,2025-05-07,15:20:46,SKU-02681,1,A-01R-018-4-B,PKR-023,MULTI,FedEx Ground,GROUND
ORD-1098166,2025-05-07,20:18:38,SKU-01428,1,A-03L-006-4-A,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1100651,2025-05-07,11:21:44,SKU-02443,2,D-02R-017-4-B,PKR-011,MULTI,USPS Priority Mail,GROUND
ORD-1103100,2025-05-07,12:15:24,SKU-01361,2,D-04R-011-3-B,PKR-031,MULTI,UPS 2nd Day Air,GROUND
ORD-1101037,2025-05-07,10:52:44,SKU-01721,2,A-04L-015-4-B,PKR-017,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1100809,2025-05-07,17:57:23,SKU-04441,2,B-02L-018-3-B,PKR-017,SINGLE,USPS Priority Mail,GROUND
ORD-1101734,2025-05-07,09:06:00,SKU-02857,2,C-02L-025-3-A,PKR-006,MULTI,UPS 2nd Day Air,GROUND
ORD-1102102,2025-05-07,16:27:51,SKU-00831,1,A-03R-004-3-B,PKR-015,MULTI,FedEx Ground,GROUND
ORD-1098591,2025-05-07,15:52:02,SKU-02125,1,A-01R-020-2-B,PKR-017,MULTI,UPS Ground,GROUND
ORD-1100290,2025-05-07,14:41:06,SKU-02539,2,A-01L-024-2-B,PKR-002,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1098031,2025-05-07,16:13:13,SKU-04457,2,A-01L-020-2-B,PKR-024,MULTI,FedEx Ground,GROUND
ORD-1100230,2025-05-07,16:51:32,SKU-02908,2,B-02L-005-3-A,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1103343,2025-05-07,06:46:48,SKU-04328,2,A-02L-021-1-B,PKR-031,MULTI,UPS Ground,PRIORITY_2D
ORD-1099696,2025-05-07,09:04:40,SKU-00125,1,A-04L-010-3-B,PKR-024,MULTI,UPS Ground,GROUND
ORD-1098296,2025-05-07,19:35:43,SKU-02585,2,A-01R-012-4-A,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1101890,2025-05-07,12:54:56,SKU-02558,2,B-01L-010-1-B,PKR-026,MULTI,FedEx Ground,STANDARD_OVERNIGHT
ORD-1097869,2025-05-07,12:03:07,SKU-00724,1,E-04R-005-3-A,PKR-006,MULTI,UPS Ground,GROUND
ORD-1101885,2025-05-07,17:33:02,SKU-04328,2,A-02L-021-1-B,PKR-008,MULTI,FedEx Ground,GROUND
ORD-1097940,2025-05-07,14:52:45,SKU-00405,2,C-04R-011-1-A,PKR-027,MULTI,USPS Priority Mail,GROUND
ORD-1102861,2025-05-07,07:40:58,SKU-02104,1,B-01R-002-1-A,PKR-027,MULTI,FedEx Ground,GROUND
ORD-1099967,2025-05-07,10:43:25,SKU-02256,2,C-02L-001-1-B,PKR-003,MULTI,USPS Priority Mail,GROUND
ORD-1101940,2025-05-07,21:21:17,SKU-04041,2,A-02R-002-2-B,PKR-014,SINGLE,UPS Ground,GROUND
ORD-1096203,2025-05-07,16:32:34,SKU-04684,2,A-02R-022-1-B,PKR-001,SINGLE,UPS 2nd Day Air,GROUND
ORD-1103162,2025-05-07,12:47:48,SKU-03608,2,A-01R-015-2-A,PKR-029,MULTI,FedEx Ground,PRIORITY_2D
ORD-1100798,2025-05-07,09:57:31,SKU-00872,2,A-04L-005-1-A,PKR-018,SINGLE,USPS Priority Mail,PRIORITY_2D
ORD-1100199,2025-05-07,07:20:06,SKU-02940,2,E-02L-001-4-A,PKR-021,MULTI,FedEx Ground,GROUND
ORD-1099139,2025-05-07,06:55:16,SKU-02366,2,A-01R-020-4-A,PKR-028,SINGLE,USPS Priority Mail,GROUND
ORD-1097714,2025-05-07,13:59:19,SKU-02094,2,C-02R-001-2-A,PKR-018,MULTI,UPS Ground,GROUND
ORD-1100163,2025-05-07,21:50:08,SKU-04878,2,B-01R-016-3-B,PKR-007,MULTI,UPS Ground,GROUND
ORD-1096141,2025-05-07,07:45:43,SKU-03331,2,C-02R-003-3-A,PKR-026,MULTI,FedEx 2Day,GROUND
ORD-1097457,2025-05-07,21:46:12,SKU-03635,2,A-02R-019-5-A,PKR-010,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1100917,2025-05-07,20:44:53,SKU-02163,1,A-02R-006-3-A,PKR-022,MULTI,FedEx Ground,GROUND
ORD-1102825,2025-05-07,10:47:59,SKU-04036,1,D-01L-001-5-B,PKR-006,MULTI,FedEx Ground,GROUND
ORD-1101789,2025-05-07,13:37:54,SKU-03881,1,B-02R-002-4-A,PKR-005,SINGLE,UPS Ground,STANDARD_OVERNIGHT
ORD-1096239,2025-05-07,09:38:17,SKU-04733,2,A-01R-018-1-A,PKR-015,MULTI,USPS Priority Mail,GROUND
ORD-1097552,2025-05-07,12:59:16,SKU-02050,1,C-02L-007-1-A,PKR-028,MULTI,UPS Ground,GROUND
ORD-1097836,2025-05-07,09:59:55,SKU-03648,2,B-02R-022-3-A,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1100715,2025-05-07,08:09:06,SKU-04842,2,C-01R-002-2-B,PKR-016,MULTI,FedEx Ground,GROUND
ORD-1102295,2025-05-07,07:57:48,SKU-02340,2,D-01R-013-4-B,PKR-009,SINGLE,USPS Priority Mail,STANDARD_OVERNIGHT
ORD-1101510,2025-05-07,08:06:00,SKU-02104,2,B-01R-002-1-A,PKR-011,MULTI,FedEx Ground,GROUND
ORD-1097005,2025-05-07,13:37:26,SKU-00872,2,A-04L-005-1-A,PKR-029,MULTI,FedEx Ground,GROUND
ORD-1102231,2025-05-07,11:49:52,SKU-00872,2,A-04L-005-1-A,PKR-029,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1100012,2025-05-07,09:31:19,SKU-00762,2,E-03L-020-2-B,PKR-019,MULTI,UPS Ground,GROUND
ORD-1103482,2025-05-07,21:17:21,SKU-00370,2,A-03R-008-4-B,PKR-017,MULTI,USPS Priority Mail,GROUND
ORD-1102550,2025-05-07,14:18:14,SKU-00872,2,A-04L-005-1-A,PKR-027,MULTI,UPS Ground,GROUND
ORD-1103551,2025-05-07,15:12:44,SKU-04928,1,B-01L-013-2-B,PKR-009,MULTI,UPS Ground,PRIORITY_2D
ORD-1097238,2025-05-07,07:19:34,SKU-02366,1,A-01R-020-4-A,PKR-026,MULTI,FedEx Ground,PRIORITY_2D
ORD-1098773,2025-05-07,21:48:14,SKU-00057,1,C-03R-010-4-A,PKR-030,MULTI,UPS Ground,GROUND
ORD-1102838,2025-05-07,20:16:06,SKU-02185,2,C-01R-009-4-B,PKR-024,MULTI,UPS Ground,STANDARD_OVERNIGHT
ORD-1096470,2025-05-07,20:51:45,SKU-02609,1,C-01R-013-1-B,PKR-007,MULTI,USPS Priority Mail,GROUND
ORD-1102015,2025-05-07,07:42:16,SKU-01848,1,A-04L-001-2-A,PKR-022,MULTI,FedEx Ground,GROUND
ORD-1102583,2025-05-07,08:38:52,SKU-02124,2,B-01R-023-4-A,PKR-022,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1098729,2025-05-07,21:09:25,SKU-04709,2,C-01R-001-5-B,PKR-031,MULTI,UPS Ground,GROUND
ORD-1096172,2025-05-07,14:24:41,SKU-02514,1,B-02R-020-1-B,PKR-029,SINGLE,FedEx Ground,STANDARD_OVERNIGHT
ORD-1103024,2025-05-07,13:46:01,SKU-03356,1,A-02L-015-2-A,PKR-012,MULTI,USPS Priority Mail,GROUND
ORD-1100028,2025-05-07,09:06:49,SKU-00872,2,A-04L-005-1-A,PKR-005,MULTI,USPS Priority Mail,GROUND
ORD-1103328,2025-05-07,13:53:53,SKU-02156,2,B-02L-006-1-A,PKR-001,MULTI,USPS Priority Mail,GROUND
ORD-1102072,2025-05-07,19:35:05,SKU-04079,2,A-02L-006-4-A,PKR-013,MULTI,FedEx Ground,GROUND
ORD-1101175,2025-05-07,17:45:40,SKU-01121,1,B-04R-017-4-A,PKR-014,MULTI,USPS Priority Mail,GROUND
ORD-1102509,2025-05-07,19:07:40,SKU-02913,2,B-01L-015-2-B,PKR-017,MULTI,UPS 2nd Day Air,GROUND
ORD-1097687,2025-05-07,13:05:24,SKU-02775,2,C-01R-023-3-A,PKR-022,MULTI,USPS Priority Mail,PRIORITY_2D
ORD-1102821,2025-05-07,11:04:24,SKU-03787,2,C-02L-018-1-B,PKR-031,MULTI,FedEx Ground,GROUND
ORD-1099958,2025-05-07,06:46:33,SKU-00483,1,C-03L-009-3-A,PKR-004,MULTI,USPS Priority Mail,GROUND
ORD-1098870,2025-05-07,09:31:21,SKU-04041,2,A-02R-002-2-B,PKR-003,MULTI,FedEx Ground,GROUND
ORD-1100298,2025-05-07,11:38:54,SKU-04041,1,A-02R-002-2-B,PKR-018,MULTI,UPS Ground,GROUND
ORD-1101068,2025-05-07,16:39:11,SKU-01428,2,A-03L-006-4-A,PKR-032,MULTI,UPS Ground,GROUND
ORD-1097015,2025-05-07,17:58:40,SKU-04873,1,B-02L-018-5-B,PKR-028,MULTI,FedEx Ground,GROUND
ORD-1101790,2025-05-07,08:10:08,SKU-04308,1,B-02R-019-4-A,PKR-001,MULTI,FedEx Ground,GROUND
