sku_id,description,category,sub_category,upc,unit_of_measure,case_qty,unit_weight_lbs,unit_length_in,unit_width_in,unit_height_in,unit_cube_cuft,shelf_type,surge_group,first_received_date,is_active,current_vel_picks_per_day,old_vel_picks_per_day,abc_tier_current,abc_tier_at_slotting,slotting_drift
SKU-01231,Essential Crewneck Sweatshirt - M / Tan,Apparel & Footwear,Basic Apparel,150417092289,EA,6,1.22,8.9,7.2,3.7,0.1372,APP,stable,2025-01-14,True,4.2206,5.7525,A,A,False
SKU-01232,Classic Henley - S / Olive,Apparel & Footwear,Basic Apparel,681992132291,EA,12,1.47,10.0,7.9,1.3,0.0594,APP,stable,2022-11-12,True,0.8515,1.1606,B,B,False
SKU-01233,Relaxed Long Sleeve Tee - L / Slate Blue,Apparel & Footwear,Basic Apparel,451968271060,EA,12,0.28,19.6,15.2,1.4,0.2414,APP,stable,2022-11-04,True,0.5746,0.7831,C,B,True
SKU-01234,Relaxed V-Neck Tee - XS / Slate Blue,Apparel & Footwear,Basic Apparel,112398130039,EA,12,0.69,16.0,13.1,2.3,0.279,APP,stable,2023-03-17,True,1.4316,1.9512,B,B,False
SKU-01235,Soft T-Shirt - XL / Black,Apparel & Footwear,Basic Apparel,984213329626,EA,24,0.9,17.9,9.5,4.0,0.3936,APP,stable,2023-09-18,True,0.9853,1.343,B,B,False
SKU-01236,Soft Polo - XL / White,Apparel & Footwear,Basic Apparel,257056568157,EA,24,1.46,13.7,13.6,3.0,0.3235,APP,stable,2023-11-22,True,1.3781,1.8783,B,B,False
SKU-01237,Modern Polo - XL / Black,Apparel & Footwear,Basic Apparel,961094221176,EA,24,0.62,17.9,8.8,2.9,0.2644,APP,stable,2025-05-08,True,1.6836,2.2947,B,B,False
SKU-01238,Soft Crewneck Sweatshirt - XS / Burgundy,Apparel & Footwear,Basic Apparel,242626981180,EA,12,1.46,12.7,8.3,3.8,0.2318,APP,stable,2022-03-16,True,0.3579,0.4878,C,C,False
SKU-01239,Premium T-Shirt - M / Olive,Apparel & Footwear,Basic Apparel,972990268753,EA,6,0.21,16.5,11.7,2.7,0.3016,APP,stable,2022-07-12,True,0.3728,0.5081,C,C,False
SKU-01240,Premium T-Shirt - M / Dusty Rose,Apparel & Footwear,Basic Apparel,804742001238,EA,24,0.79,10.0,14.4,3.8,0.3167,APP,stable,2024-12-07,True,1.124,1.532,B,B,False
SKU-01241,Relaxed Long Sleeve Tee - XXL / Black,Apparel & Footwear,Basic Apparel,021796778094,EA,24,0.37,16.9,9.5,1.4,0.1301,APP,stable,2022-11-01,True,0.8377,1.1418,B,B,False
SKU-01242,Relaxed Crew Tee - XL / Navy,Apparel & Footwear,Basic Apparel,515934963196,EA,6,0.55,10.0,9.2,2.0,0.1065,APP,stable,2023-08-11,True,1.2026,1.6391,B,B,False
SKU-01243,Essential Polo - L / Tan,Apparel & Footwear,Basic Apparel,755936075839,EA,24,1.41,12.9,13.6,1.9,0.1929,APP,stable,2024-09-20,True,1.198,1.6328,B,B,False
SKU-01244,Everyday Polo - S / Olive,Apparel & Footwear,Basic Apparel,632580112110,EA,12,0.45,14.6,16.0,2.5,0.338,APP,stable,2023-01-28,True,0.5027,0.6852,C,B,True
SKU-01245,Soft Crewneck Sweatshirt - XXL / Burgundy,Apparel & Footwear,Basic Apparel,331380561152,EA,48,0.62,10.0,10.6,2.0,0.1227,APP,stable,2024-10-11,True,9.1654,12.4921,A,A,False
SKU-01246,Classic Henley - XL / Grey,Apparel & Footwear,Basic Apparel,000823506571,EA,6,0.63,9.9,8.8,1.7,0.0857,APP,stable,2022-11-29,True,0.9165,1.2492,B,B,False
SKU-01247,Classic T-Shirt - XS / Slate Blue,Apparel & Footwear,Basic Apparel,728639531621,EA,6,0.28,13.6,15.4,1.5,0.1818,APP,stable,2023-05-02,True,6.0743,8.2791,A,A,False
SKU-01248,Premium Henley - XS / Olive,Apparel & Footwear,Basic Apparel,021667082984,EA,24,0.53,15.4,6.0,2.6,0.139,APP,stable,2023-03-29,True,0.6291,0.8575,C,B,True
SKU-01249,Essential Polo - XXL / Burgundy,Apparel & Footwear,Basic Apparel,346738086533,EA,12,0.22,18.9,11.8,2.3,0.2968,APP,stable,2022-05-11,True,0.8964,1.2217,B,B,False
SKU-01250,Essential Long Sleeve Tee - XXL / Tan,Apparel & Footwear,Basic Apparel,978578286471,EA,24,1.02,14.5,11.6,2.9,0.2823,APP,stable,2023-07-17,True,0.8917,1.2154,B,B,False
SKU-01251,Straight Chino - 30x30 / Olive,Apparel & Footwear,Denim & Bottoms,521889347104,EA,24,1.67,17.2,15.1,1.3,0.1954,APP,declining,2023-12-05,True,2.1283,3.2232,B,A,True
SKU-01252,Straight Jeans - 30x28 / Tan,Apparel & Footwear,Denim & Bottoms,360613836399,EA,48,1.53,14.7,10.5,3.0,0.268,APP,declining,2024-02-14,True,0.4279,0.648,C,C,False
SKU-01253,Tapered Dress Pant - 36x28 / Olive,Apparel & Footwear,Denim & Bottoms,245831352329,EA,24,1.65,17.2,15.0,2.1,0.3135,APP,declining,2023-01-28,True,0.5922,0.8968,C,B,True
SKU-01254,Athletic Jeans - 32x28 / Navy,Apparel & Footwear,Denim & Bottoms,522126946862,EA,12,0.81,20.4,13.6,2.7,0.4335,APP,declining,2023-05-07,True,0.3889,0.5891,C,C,False
SKU-01255,Athletic Jogger Pant - 34x32 / Burgundy,Apparel & Footwear,Denim & Bottoms,613613773105,EA,24,1.15,18.4,8.4,2.2,0.1968,APP,declining,2023-06-27,True,1.5455,2.3405,B,B,False
SKU-01256,Straight Dress Pant - 30x28 / Olive,Apparel & Footwear,Denim & Bottoms,394077963675,EA,24,0.83,12.4,10.5,2.8,0.211,APP,declining,2022-04-16,True,0.5366,0.8126,C,B,True
SKU-01257,High-Rise Jeans - 30x32 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,290963081076,EA,6,1.5,20.4,10.1,3.4,0.4054,APP,declining,2024-04-16,True,0.2844,0.4307,C,C,False
SKU-01258,Tapered Cargo Pant - 36x32 / Grey,Apparel & Footwear,Denim & Bottoms,909488373798,EA,24,1.72,16.1,8.1,1.7,0.1283,APP,declining,2024-03-12,True,0.4305,0.652,C,C,False
SKU-01259,High-Rise Jogger Pant - 32x32 / Slate Blue,Apparel & Footwear,Denim & Bottoms,070657313792,EA,12,1.51,17.1,8.9,2.8,0.2466,APP,declining,2022-07-31,True,0.5784,0.876,C,B,True
SKU-01260,Straight Jeans - 32x30 / Navy,Apparel & Footwear,Denim & Bottoms,735105199325,EA,12,1.14,16.9,11.9,1.8,0.2095,APP,declining,2022-08-17,True,0.4661,0.7058,C,B,True
SKU-01261,Athletic Dress Pant - 34x32 / Burgundy,Apparel & Footwear,Denim & Bottoms,116136386189,EA,12,1.43,20.3,11.6,2.3,0.3134,APP,declining,2024-03-28,True,0.5269,0.7979,C,B,True
SKU-01262,Straight Dress Pant - 32x34 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,125192170316,EA,48,1.4,20.9,15.2,2.6,0.478,APP,declining,2024-10-05,True,0.6771,1.0253,C,B,True
SKU-01263,Tapered Cargo Pant - 32x34 / Tan,Apparel & Footwear,Denim & Bottoms,595836915958,EA,12,1.47,15.5,12.0,2.7,0.2906,APP,declining,2022-07-19,True,1.2143,1.839,B,B,False
SKU-01264,Slim Chino - 36x28 / Olive,Apparel & Footwear,Denim & Bottoms,438345630656,EA,24,1.47,13.7,14.0,2.2,0.2442,APP,declining,2023-10-04,True,1.4598,2.2106,B,B,False
SKU-01265,Modern Walking Short - 30x30 / Olive,Apparel & Footwear,Denim & Bottoms,947336301831,EA,48,0.88,21.4,11.3,2.3,0.3219,APP,declining,2022-03-09,True,0.3451,0.5226,C,C,False
SKU-01266,Athletic Dress Pant - 28x28 / Black,Apparel & Footwear,Denim & Bottoms,096745446976,EA,6,1.68,12.7,12.5,2.0,0.1837,APP,declining,2023-09-28,True,0.479,0.7255,C,B,True
SKU-01267,Modern Jogger Pant - 28x34 / Navy,Apparel & Footwear,Denim & Bottoms,589505845744,EA,12,1.36,15.2,13.6,2.8,0.335,APP,declining,2022-08-29,True,4.9966,7.5669,A,A,False
SKU-01268,Slim Jogger Pant - 32x34 / Grey,Apparel & Footwear,Denim & Bottoms,435752004778,EA,24,1.26,18.9,15.1,3.3,0.545,APP,declining,2025-04-25,True,0.8398,1.2718,B,B,False
SKU-01269,Relaxed Khaki Pant - 30x32 / Grey,Apparel & Footwear,Denim & Bottoms,995889368223,EA,12,2.13,16.5,15.2,3.4,0.4935,APP,declining,2022-12-24,True,0.5337,0.8083,C,B,True
SKU-01270,Tapered Jogger Pant - 36x28 / Slate Blue,Apparel & Footwear,Denim & Bottoms,346859744602,EA,12,1.02,21.3,9.6,3.6,0.426,APP,declining,2022-10-28,True,0.3593,0.5441,C,C,False
SKU-01271,Relaxed Jogger Pant - 28x30 / Grey,Apparel & Footwear,Denim & Bottoms,818812497939,EA,48,1.95,15.0,8.2,2.3,0.1637,APP,declining,2023-06-20,True,1.7895,2.7101,B,A,True
SKU-01272,Modern Jogger Pant - 30x34 / Grey,Apparel & Footwear,Denim & Bottoms,734019886217,EA,12,1.17,20.1,13.6,3.9,0.617,APP,declining,2025-05-21,True,3.0841,4.6707,A,A,False
SKU-01273,Straight Jogger Pant - 36x30 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,627402342597,EA,12,1.58,15.6,11.1,1.7,0.1704,APP,declining,2023-03-21,True,0.2996,0.4536,C,C,False
SKU-01274,Relaxed Jeans - 30x34 / Navy,Apparel & Footwear,Denim & Bottoms,699936183457,EA,24,1.14,12.4,14.7,3.6,0.3797,APP,declining,2022-04-30,True,0.2956,0.4477,C,C,False
SKU-01275,Slim Cargo Pant - 32x30 / Black,Apparel & Footwear,Denim & Bottoms,432877022783,EA,12,1.91,16.2,11.0,1.9,0.1959,APP,declining,2023-08-08,True,0.2886,0.437,C,C,False
SKU-01276,Athletic Chino - 36x32 / Slate Blue,Apparel & Footwear,Denim & Bottoms,070336228475,EA,24,1.32,17.2,13.8,3.2,0.4396,APP,declining,2023-03-10,True,0.3407,0.5161,C,C,False
SKU-01277,Tapered Khaki Pant - 28x28 / Burgundy,Apparel & Footwear,Denim & Bottoms,155877589832,EA,6,2.08,15.0,14.8,1.9,0.2441,APP,declining,2022-03-17,True,0.5473,0.8289,C,B,True
SKU-01278,Slim Dress Pant - 36x32 / Olive,Apparel & Footwear,Denim & Bottoms,384958131095,EA,12,2.11,16.3,8.4,1.9,0.1505,APP,declining,2024-03-07,True,0.7337,1.1111,C,B,True
SKU-01279,High-Rise Jogger Pant - 36x30 / Slate Blue,Apparel & Footwear,Denim & Bottoms,375354253947,EA,12,0.97,13.1,9.2,1.6,0.1116,APP,declining,2023-04-27,True,0.4451,0.6741,C,B,True
SKU-01280,Athletic Khaki Pant - 32x28 / Tan,Apparel & Footwear,Denim & Bottoms,057403925374,EA,12,1.84,19.2,13.5,2.5,0.375,APP,declining,2023-07-14,True,0.8807,1.3336,B,B,False
SKU-01281,Relaxed Khaki Pant - 30x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,874370003421,EA,12,1.5,13.1,10.7,2.1,0.1703,APP,declining,2023-10-21,True,1.6656,2.5223,B,B,False
SKU-01282,Modern Walking Short - 32x34 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,632702795590,EA,12,1.6,21.3,13.2,1.1,0.179,APP,declining,2024-08-12,True,0.553,0.8374,C,B,True
SKU-01283,High-Rise Jeans - 36x30 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,275213168924,EA,24,2.07,21.9,14.9,2.0,0.3777,APP,declining,2023-10-19,True,0.3944,0.5974,C,C,False
SKU-01284,Straight Chino - 28x32 / Navy,Apparel & Footwear,Denim & Bottoms,508632841224,EA,12,1.11,16.0,8.5,3.6,0.2833,APP,declining,2023-08-21,True,2.941,4.4539,A,A,False
SKU-01285,Straight Chino - 30x32 / White,Apparel & Footwear,Denim & Bottoms,394238192855,EA,12,1.7,21.4,10.7,2.8,0.371,APP,declining,2023-01-28,True,0.2808,0.4252,C,C,False
SKU-01286,Athletic Chino - 34x32 / White,Apparel & Footwear,Denim & Bottoms,873501960745,EA,48,1.47,18.0,15.8,1.8,0.2963,APP,declining,2022-09-15,True,0.5862,0.8878,C,B,True
SKU-01287,Tapered Dress Pant - 34x34 / Navy,Apparel & Footwear,Denim & Bottoms,524429909477,EA,24,1.31,21.1,13.2,3.4,0.548,APP,declining,2023-01-02,True,5.69,8.617,A,A,False
SKU-01288,High-Rise Chino - 34x28 / Navy,Apparel & Footwear,Denim & Bottoms,566857816395,EA,24,1.99,19.4,15.6,2.5,0.4378,APP,declining,2022-12-20,True,0.8044,1.2182,B,B,False
SKU-01289,Slim Chino - 36x30 / Grey,Apparel & Footwear,Denim & Bottoms,865592248578,EA,48,1.56,19.8,14.7,1.8,0.3032,APP,declining,2023-11-29,True,0.4283,0.6486,C,C,False
SKU-01290,Athletic Jogger Pant - 28x30 / Black,Apparel & Footwear,Denim & Bottoms,831951232487,EA,48,0.91,16.9,14.7,2.7,0.3882,APP,declining,2022-09-17,True,0.3199,0.4844,C,C,False
SKU-01291,Straight Cargo Pant - 30x34 / Black,Apparel & Footwear,Denim & Bottoms,592751231925,EA,24,0.88,19.9,13.8,3.7,0.588,APP,declining,2023-08-30,True,0.5592,0.8468,C,B,True
SKU-01292,Athletic Dress Pant - 32x28 / Navy,Apparel & Footwear,Denim & Bottoms,118719109227,EA,24,2.08,20.7,13.8,3.6,0.5951,APP,declining,2023-09-21,True,0.3849,0.5829,C,C,False
SKU-01293,Tapered Jogger Pant - 34x34 / Grey,Apparel & Footwear,Denim & Bottoms,581687903453,EA,12,0.92,14.7,10.6,2.0,0.1803,APP,declining,2022-08-29,True,0.687,1.0405,C,B,True
SKU-01294,Straight Walking Short - 34x30 / Grey,Apparel & Footwear,Denim & Bottoms,738713896237,EA,24,2.14,16.2,15.8,1.0,0.1481,APP,declining,2024-09-28,True,2.0262,3.0686,B,A,True
SKU-01295,High-Rise Dress Pant - 36x32 / Grey,Apparel & Footwear,Denim & Bottoms,369030205892,EA,24,1.08,16.5,15.6,2.8,0.4171,APP,declining,2024-05-02,True,0.6614,1.0015,C,B,True
SKU-01296,Athletic Dress Pant - 32x34 / White,Apparel & Footwear,Denim & Bottoms,041702975009,EA,24,1.65,17.8,11.3,1.0,0.1164,APP,declining,2022-05-06,True,0.6271,0.9497,C,B,True
SKU-01297,Straight Khaki Pant - 34x30 / White,Apparel & Footwear,Denim & Bottoms,952642704696,EA,48,0.8,16.6,11.3,3.5,0.3799,APP,declining,2022-09-21,True,0.8542,1.2936,B,B,False
SKU-01298,Slim Chino - 36x34 / Grey,Apparel & Footwear,Denim & Bottoms,985819249786,EA,24,1.98,18.3,12.3,3.7,0.482,APP,declining,2024-10-30,True,0.3218,0.4873,C,C,False
SKU-01299,High-Rise Jeans - 30x34 / Black,Apparel & Footwear,Denim & Bottoms,672695914531,EA,12,1.69,16.3,11.6,1.5,0.1641,APP,declining,2024-04-19,True,1.1197,1.6957,B,B,False
SKU-01300,Modern Jogger Pant - 36x28 / White,Apparel & Footwear,Denim & Bottoms,284408411370,EA,6,1.32,20.8,11.3,2.8,0.3809,APP,declining,2023-08-04,True,4.8573,7.356,A,A,False
SKU-01301,Tapered Dress Pant - 30x28 / Slate Blue,Apparel & Footwear,Denim & Bottoms,395472298493,EA,24,2.14,18.6,13.0,1.8,0.2519,APP,declining,2025-04-11,True,0.3483,0.5274,C,C,False
SKU-01302,High-Rise Khaki Pant - 32x28 / Tan,Apparel & Footwear,Denim & Bottoms,402637966515,EA,48,1.05,20.1,11.9,3.9,0.5398,APP,declining,2023-03-07,True,0.3622,0.5485,C,C,False
SKU-01303,Tapered Chino - 34x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,133179914206,EA,48,2.01,15.4,11.7,2.9,0.3024,APP,declining,2025-02-20,True,0.7333,1.1106,C,B,True
SKU-01304,High-Rise Walking Short - 36x28 / Slate Blue,Apparel & Footwear,Denim & Bottoms,589394167354,EA,6,0.85,12.6,9.0,2.3,0.1509,APP,declining,2024-02-25,True,15.3192,23.1996,A,A,False
SKU-01305,Straight Cargo Pant - 34x30 / White,Apparel & Footwear,Denim & Bottoms,890820075580,EA,6,1.28,15.9,8.1,3.7,0.2758,APP,declining,2022-05-26,True,0.8021,1.2147,B,B,False
SKU-01306,Relaxed Jogger Pant - 36x34 / Olive,Apparel & Footwear,Denim & Bottoms,346191293542,EA,24,1.89,13.5,15.7,1.4,0.1717,APP,declining,2022-11-25,True,0.286,0.4331,C,C,False
SKU-01307,Straight Jeans - 28x28 / Tan,Apparel & Footwear,Denim & Bottoms,868389612154,EA,24,2.03,21.2,15.5,3.7,0.7036,APP,declining,2024-06-24,True,0.2959,0.4481,C,C,False
SKU-01308,Slim Khaki Pant - 30x32 / Slate Blue,Apparel & Footwear,Denim & Bottoms,847751903675,EA,12,1.66,21.1,11.9,2.7,0.3923,APP,declining,2024-01-31,True,0.3838,0.5813,C,C,False
SKU-01309,Relaxed Jeans - 30x34 / Olive,Apparel & Footwear,Denim & Bottoms,645867925661,EA,24,1.27,12.5,13.4,2.3,0.2229,APP,declining,2024-10-06,True,0.4498,0.6812,C,B,True
SKU-01310,Relaxed Walking Short - 36x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,372928738663,EA,12,1.8,13.3,10.2,3.7,0.2905,APP,declining,2023-02-26,True,1.1082,1.6782,B,B,False
SKU-01311,High-Rise Cargo Pant - 34x30 / Slate Blue,Apparel & Footwear,Denim & Bottoms,909578276442,EA,12,1.29,12.0,8.8,3.3,0.2017,APP,declining,2022-06-07,True,0.3398,0.5145,C,C,False
SKU-01312,High-Rise Walking Short - 36x34 / Grey,Apparel & Footwear,Denim & Bottoms,847141832693,EA,24,1.59,16.1,15.5,1.6,0.2311,APP,declining,2023-03-07,True,0.3624,0.5488,C,C,False
SKU-01313,Relaxed Jogger Pant - 36x34 / Olive,Apparel & Footwear,Denim & Bottoms,817693972296,EA,6,1.93,20.8,8.4,3.3,0.3337,APP,declining,2024-12-26,True,0.5208,0.7886,C,B,True
SKU-01314,Relaxed Jogger Pant - 32x34 / Grey,Apparel & Footwear,Denim & Bottoms,662607770940,EA,24,1.04,18.1,10.7,3.1,0.3474,APP,declining,2023-07-23,True,1.8864,2.8568,B,A,True
SKU-01315,Modern Walking Short - 28x30 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,953386769642,EA,6,1.85,14.2,10.1,1.8,0.1494,APP,declining,2022-12-06,True,1.9281,2.92,B,A,True
SKU-01316,Modern Dress Pant - 30x28 / Navy,Apparel & Footwear,Denim & Bottoms,892390514014,EA,6,1.73,13.3,9.6,1.9,0.1404,APP,declining,2022-11-01,True,0.6107,0.9247,C,B,True
SKU-01317,High-Rise Khaki Pant - 32x28 / Grey,Apparel & Footwear,Denim & Bottoms,777628722536,EA,12,1.43,20.4,8.4,2.4,0.238,APP,declining,2024-11-05,True,0.2856,0.4325,C,C,False
SKU-01318,Tapered Dress Pant - 28x28 / Grey,Apparel & Footwear,Denim & Bottoms,074828824629,EA,12,1.94,15.1,8.7,3.3,0.2509,APP,declining,2024-08-09,True,0.8152,1.2346,B,B,False
SKU-01319,Tapered Jogger Pant - 34x28 / White,Apparel & Footwear,Denim & Bottoms,049816866740,EA,24,1.46,21.1,8.8,3.8,0.4083,APP,declining,2023-05-18,True,0.4993,0.7561,C,B,True
SKU-01320,Relaxed Chino - 32x28 / Black,Apparel & Footwear,Denim & Bottoms,669516263060,EA,12,2.09,21.6,15.7,2.9,0.5691,APP,declining,2023-05-28,True,0.2909,0.4406,C,C,False
SKU-01321,Athletic Khaki Pant - 34x32 / Black,Apparel & Footwear,Denim & Bottoms,095669682261,EA,6,1.24,15.0,9.5,3.4,0.2804,APP,declining,2024-09-16,True,0.5325,0.8064,C,B,True
SKU-01322,Modern Walking Short - 30x34 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,163359598777,EA,12,0.93,17.8,10.3,3.7,0.3926,APP,declining,2022-04-04,True,0.3131,0.4741,C,C,False
SKU-01323,Slim Chino - 36x32 / Navy,Apparel & Footwear,Denim & Bottoms,755020408270,EA,6,1.64,20.8,8.5,2.7,0.2763,APP,declining,2024-01-12,True,0.3438,0.5206,C,C,False
SKU-01324,Slim Walking Short - 36x30 / Grey,Apparel & Footwear,Denim & Bottoms,484163556969,EA,6,1.94,18.1,13.4,1.1,0.1544,APP,declining,2022-11-18,True,1.1188,1.6944,B,B,False
SKU-01325,Athletic Jeans - 32x30 / Black,Apparel & Footwear,Denim & Bottoms,029909539212,EA,6,1.82,17.3,13.3,1.4,0.1864,APP,declining,2023-11-01,True,0.4516,0.6839,C,B,True
SKU-01326,Straight Jeans - 32x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,928733344647,EA,12,1.11,18.5,8.6,1.3,0.1197,APP,declining,2024-05-27,True,0.412,0.6241,C,C,False
SKU-01327,Athletic Khaki Pant - 34x30 / Tan,Apparel & Footwear,Denim & Bottoms,694967292106,EA,24,1.82,14.9,13.2,2.4,0.2732,APP,declining,2024-10-01,True,0.3842,0.5817,C,C,False
SKU-01328,Slim Dress Pant - 28x28 / Tan,Apparel & Footwear,Denim & Bottoms,983519987872,EA,12,1.19,17.2,13.9,3.2,0.4427,APP,declining,2023-09-08,True,1.1569,1.752,B,B,False
SKU-01329,Relaxed Dress Pant - 36x32 / Burgundy,Apparel & Footwear,Denim & Bottoms,639248303367,EA,24,1.83,21.8,8.1,2.0,0.2044,APP,declining,2024-02-01,True,1.1774,1.7831,B,B,False
SKU-01330,Modern Cargo Pant - 30x30 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,378911678517,EA,24,1.0,18.1,12.2,3.9,0.4984,APP,declining,2023-11-21,True,0.8448,1.2795,B,B,False
SKU-01331,Tapered Jogger Pant - 28x32 / Grey,Apparel & Footwear,Denim & Bottoms,915697551348,EA,48,1.1,12.5,14.7,3.4,0.3615,APP,declining,2023-05-01,True,77.4472,117.2869,A,A,False
SKU-01332,Tapered Jogger Pant - 28x28 / Tan,Apparel & Footwear,Denim & Bottoms,290238389635,EA,24,1.81,18.5,13.8,1.4,0.2068,APP,declining,2025-01-14,True,0.8584,1.3,B,B,False
SKU-01333,Relaxed Cargo Pant - 28x32 / Tan,Apparel & Footwear,Denim & Bottoms,899323825634,EA,24,1.41,18.1,8.7,1.3,0.1185,APP,declining,2022-11-09,True,0.9749,1.4763,B,B,False
SKU-01334,Modern Walking Short - 36x32 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,989102146135,EA,12,1.52,12.2,11.9,1.2,0.1008,APP,declining,2023-11-29,True,0.6622,1.0029,C,B,True
SKU-01335,Tapered Jogger Pant - 34x30 / Burgundy,Apparel & Footwear,Denim & Bottoms,918658375947,EA,12,2.13,12.9,12.6,3.2,0.301,APP,declining,2024-02-16,True,0.9046,1.37,B,B,False
SKU-01336,Modern Khaki Pant - 34x28 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,184940773287,EA,12,2.09,14.3,12.7,3.3,0.3468,APP,declining,2023-02-22,True,0.3895,0.5899,C,C,False
SKU-01337,Slim Cargo Pant - 28x34 / Navy,Apparel & Footwear,Denim & Bottoms,691655006160,EA,24,1.05,20.3,11.7,2.6,0.3574,APP,declining,2024-04-27,True,0.7037,1.0657,C,B,True
SKU-01338,Athletic Dress Pant - 30x32 / Slate Blue,Apparel & Footwear,Denim & Bottoms,863971167065,EA,48,1.28,17.3,13.5,1.5,0.2027,APP,declining,2023-01-05,True,0.5561,0.8421,C,B,True
SKU-01339,Relaxed Jogger Pant - 36x28 / Olive,Apparel & Footwear,Denim & Bottoms,278601778541,EA,24,0.85,15.3,15.0,1.7,0.2258,APP,declining,2022-05-07,True,7.5763,11.4737,A,A,False
SKU-01340,Straight Cargo Pant - 28x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,771622078573,EA,24,1.49,19.5,9.7,1.4,0.1532,APP,declining,2022-11-13,True,0.4184,0.6336,C,C,False
SKU-01341,Slim Jogger Pant - 30x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,698873344988,EA,24,1.66,17.1,14.2,2.6,0.3654,APP,declining,2024-10-10,True,1.4225,2.1542,B,B,False
SKU-01342,Relaxed Chino - 36x32 / Grey,Apparel & Footwear,Denim & Bottoms,580298500483,EA,48,1.18,15.6,15.0,3.8,0.5146,APP,declining,2023-09-03,True,0.8464,1.2818,B,B,False
SKU-01343,Athletic Dress Pant - 30x34 / Navy,Apparel & Footwear,Denim & Bottoms,709471737297,EA,12,1.58,14.3,9.6,3.4,0.2701,APP,declining,2023-12-05,True,1.3802,2.0903,B,B,False
SKU-01344,Straight Dress Pant - 30x32 / Navy,Apparel & Footwear,Denim & Bottoms,322980858665,EA,24,1.22,20.3,8.7,3.3,0.3373,APP,declining,2022-10-11,True,0.5988,0.9069,C,B,True
SKU-01345,Straight Chino - 30x32 / Grey,Apparel & Footwear,Denim & Bottoms,044507175898,EA,12,0.96,16.2,14.9,3.7,0.5168,APP,declining,2024-01-23,True,1.4567,2.206,B,B,False
SKU-01346,Modern Jeans - 28x28 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,963006621066,EA,12,1.71,16.8,8.9,3.5,0.3028,APP,declining,2023-01-16,True,0.3474,0.5261,C,C,False
SKU-01347,High-Rise Jeans - 36x28 / Dusty Rose,Apparel & Footwear,Denim & Bottoms,894268501044,EA,24,1.52,12.1,12.6,1.0,0.0882,APP,declining,2022-12-16,True,0.4827,0.731,C,B,True
SKU-01348,Relaxed Jogger Pant - 32x34 / Olive,Apparel & Footwear,Denim & Bottoms,455339243788,EA,6,2.12,17.2,10.8,1.1,0.1183,APP,declining,2025-01-27,True,2.2742,3.444,B,A,True
SKU-01349,Tapered Chino - 36x32 / Slate Blue,Apparel & Footwear,Denim & Bottoms,680248530523,EA,48,1.42,20.9,11.4,2.7,0.3723,APP,declining,2023-09-13,True,0.849,1.2857,B,B,False
SKU-01350,Straight Walking Short - 36x30 / Black,Apparel & Footwear,Denim & Bottoms,266001729492,EA,12,0.87,12.7,11.3,2.0,0.1661,APP,declining,2024-12-11,True,0.3517,0.5327,C,C,False
SKU-01351,High-Rise Walking Short - 34x34 / Tan,Apparel & Footwear,Denim & Bottoms,486676127264,EA,24,1.64,19.4,13.5,1.8,0.2728,APP,declining,2024-08-16,True,0.4857,0.7356,C,B,True
SKU-01352,Slim Jogger Pant - 32x34 / Grey,Apparel & Footwear,Denim & Bottoms,715460552275,EA,24,1.76,15.1,9.2,1.5,0.1206,APP,declining,2022-05-23,True,0.4842,0.7333,C,B,True
SKU-01353,Tapered Jeans - 36x34 / Burgundy,Apparel & Footwear,Denim & Bottoms,296410672037,EA,24,2.02,17.8,11.3,3.1,0.3608,APP,declining,2025-02-11,True,0.434,0.6573,C,C,False
SKU-01354,Athletic Jeans - 28x30 / Slate Blue,Apparel & Footwear,Denim & Bottoms,284854994361,EA,12,0.95,19.8,13.5,2.7,0.4177,APP,declining,2022-09-05,True,0.3233,0.4897,C,C,False
SKU-01355,High-Rise Jeans - 32x32 / Olive,Apparel & Footwear,Denim & Bottoms,803668942083,EA,48,1.38,20.7,8.5,1.3,0.1324,APP,declining,2024-04-09,True,0.4195,0.6353,C,C,False
SKU-01356,Straight Jogger Pant - 32x30 / Olive,Apparel & Footwear,Denim & Bottoms,866244163450,EA,48,1.7,18.5,8.8,2.3,0.2167,APP,declining,2024-09-03,True,1.5421,2.3354,B,B,False
SKU-01357,Tapered Jogger Pant - 32x32 / Grey,Apparel & Footwear,Denim & Bottoms,848713020106,EA,12,1.89,14.5,14.5,2.4,0.292,APP,declining,2023-11-19,True,2.5816,3.9096,B,A,True
