receipt_id,po_number,receipt_date,receipt_time,sku_id,expected_qty,received_qty,variance_qty,putaway_location,putaway_timestamp,associate_id,condition
RCPT-107417,PO-50015,2025-02-14,08:39:00,SKU-04813,168,169,1,C-02L-008-2-B,2025-02-14 09:26:00,RCV-008,NEW
RCPT-107431,PO-50015,2025-02-14,12:01:00,SKU-04928,655,655,0,B-01L-013-2-B,2025-02-14 14:43:00,RCV-007,NEW
RCPT-107442,PO-50015,2025-02-14,11:05:00,SKU-04556,12,13,1,E-01R-018-3-B,2025-02-14 12:18:00,RCV-008,NEW
RCPT-107293,PO-50015,2025-02-14,06:05:00,SKU-03772,25,23,-2,C-02R-016-2-B,2025-02-14 08:35:00,RCV-008,NEW
RCPT-107306,PO-50015,2025-02-14,10:06:00,SKU-03150,12,10,-2,D-01R-012-3-A,2025-02-14 11:23:00,RCV-001,NEW
RCPT-107326,PO-50015,2025-02-14,08:07:00,SKU-00872,4055,4053,-2,A-04L-005-1-A,2025-02-14 09:09:00,RCV-005,NEW
RCPT-107403,PO-50015,2025-02-14,09:23:00,SKU-02832,12,10,-2,C-01R-019-3-B,2025-02-14 10:09:00,RCV-004,NEW
RCPT-107303,PO-50015,2025-02-14,06:22:00,SKU-02050,600,598,-2,C-02L-007-1-A,2025-02-14 07:12:00,RCV-004,NEW
RCPT-107395,PO-50015,2025-02-14,07:25:00,SKU-00331,12,14,2,B-04L-003-2-B,2025-02-14 08:22:00,RCV-001,NEW
RCPT-107375,PO-50015,2025-02-14,08:21:00,SKU-00084,299,300,1,A-03L-015-3-A,2025-02-14 11:10:00,RCV-007,NEW
RCPT-107405,PO-50015,2025-02-14,08:44:00,SKU-02886,17,17,0,B-01L-013-2-A,2025-02-14 09:52:00,RCV-004,NEW
RCPT-107369,PO-50015,2025-02-14,07:35:00,SKU-00688,12,13,1,B-04R-010-4-A,2025-02-14 08:29:00,RCV-001,NEW
RCPT-107317,PO-50015,2025-02-14,10:37:00,SKU-02509,1337,1338,1,B-01L-020-5-A,2025-02-14 11:53:00,RCV-005,NEW
RCPT-107406,PO-50015,2025-02-14,11:57:00,SKU-01490,1584,1582,-2,B-04R-009-1-A,2025-02-14 14:40:00,RCV-003,NEW
RCPT-107330,PO-50015,2025-02-14,06:34:00,SKU-02816,123,125,2,A-02R-004-2-A,2025-02-14 08:45:00,RCV-001,NEW
RCPT-107348,PO-50015,2025-02-14,07:17:00,SKU-00063,39,37,-2,C-04L-014-4-A,2025-02-14 09:47:00,RCV-006,NEW
RCPT-107427,PO-50015,2025-02-14,08:45:00,SKU-03041,37,38,1,A-01R-001-1-A,2025-02-14 10:00:00,RCV-001,NEW
RCPT-107301,PO-50015,2025-02-14,11:33:00,SKU-02223,15,13,-2,C-02R-002-3-B,2025-02-14 13:25:00,RCV-007,NEW
RCPT-107335,PO-50015,2025-02-14,09:59:00,SKU-04893,12,10,-2,E-02L-022-3-B,2025-02-14 11:51:00,RCV-003,NEW
RCPT-107458,PO-50015,2025-02-15,12:38:00,SKU-02681,2377,2376,-1,A-01R-018-4-B,2025-02-15 13:48:00,RCV-002,NEW
RCPT-107502,PO-50015,2025-02-15,11:45:00,SKU-03057,62,61,-1,C-01R-026-4-B,2025-02-15 14:00:00,RCV-003,NEW
RCPT-107539,PO-50015,2025-02-15,08:27:00,SKU-00017,326,328,2,B-03R-001-4-B,2025-02-15 10:21:00,RCV-004,NEW
RCPT-107567,PO-50015,2025-02-15,11:35:00,SKU-03244,12,13,1,C-01L-009-4-B,2025-02-15 13:56:00,RCV-004,NEW
RCPT-107486,PO-50015,2025-02-15,11:44:00,SKU-02105,110,109,-1,A-01R-009-2-A,2025-02-15 12:29:00,RCV-001,NEW
RCPT-107569,PO-50015,2025-02-15,12:35:00,SKU-00546,46,47,1,A-04L-008-4-B,2025-02-15 14:37:00,RCV-007,DAMAGED
RCPT-107503,PO-50015,2025-02-15,06:12:00,SKU-00079,214,215,1,A-03R-013-2-B,2025-02-15 08:49:00,RCV-008,NEW
RCPT-107589,PO-50015,2025-02-15,08:02:00,SKU-00319,12,13,1,B-03R-003-2-B,2025-02-15 10:01:00,RCV-008,NEW
RCPT-107585,PO-50015,2025-02-15,10:50:00,SKU-04435,740,741,1,A-02R-016-4-A,2025-02-15 12:47:00,RCV-002,NEW
RCPT-107584,PO-50015,2025-02-15,08:44:00,SKU-02738,26,26,0,B-02L-024-3-A,2025-02-15 11:31:00,RCV-001,NEW
RCPT-107449,PO-50015,2025-02-15,11:09:00,SKU-02250,33,34,1,C-02L-016-2-B,2025-02-15 14:00:00,RCV-004,NEW
RCPT-107482,PO-50015,2025-02-15,11:32:00,SKU-02933,12,13,1,E-02R-015-1-A,2025-02-15 14:14:00,RCV-008,NEW
RCPT-107582,PO-50015,2025-02-15,09:11:00,SKU-04644,65,66,1,C-02L-023-3-A,2025-02-15 11:13:00,RCV-007,NEW
RCPT-107576,PO-50015,2025-02-15,11:32:00,SKU-04346,22,24,2,C-02L-009-3-B,2025-02-15 13:13:00,RCV-002,NEW
RCPT-107495,PO-50015,2025-02-15,08:18:00,SKU-04041,10457,10457,0,A-02R-002-2-B,2025-02-15 10:37:00,RCV-001,NEW
RCPT-107536,PO-50015,2025-02-15,10:08:00,SKU-04891,22,20,-2,C-02L-011-5-B,2025-02-15 10:38:00,RCV-004,NEW
RCPT-107447,PO-50015,2025-02-15,08:49:00,SKU-01019,575,575,0,B-03R-014-1-A,2025-02-15 09:57:00,RCV-006,NEW
RCPT-107542,PO-50015,2025-02-15,10:21:00,SKU-04691,15,14,-1,C-01R-009-3-B,2025-02-15 12:29:00,RCV-007,NEW
RCPT-107525,PO-50015,2025-02-15,10:10:00,SKU-00956,12,13,1,D-04L-015-1-A,2025-02-15 12:59:00,RCV-001,NEW
RCPT-107500,PO-50015,2025-02-15,09:30:00,SKU-04778,121,123,2,B-01L-023-3-B,2025-02-15 12:07:00,RCV-005,NEW
RCPT-107568,PO-50015,2025-02-15,06:14:00,SKU-02124,31,31,0,B-01R-023-4-A,2025-02-15 08:52:00,RCV-001,NEW
RCPT-107445,PO-50015,2025-02-15,10:57:00,SKU-02908,6669,6670,1,B-02L-005-3-A,2025-02-15 12:31:00,RCV-004,NEW
RCPT-107468,PO-50015,2025-02-15,09:02:00,SKU-02961,126,127,1,B-02R-006-3-A,2025-02-15 10:03:00,RCV-004,NEW
RCPT-107578,PO-50015,2025-02-15,09:50:00,SKU-02034,485,486,1,A-02L-014-4-B,2025-02-15 11:38:00,RCV-003,NEW
RCPT-107481,PO-50015,2025-02-15,08:00:00,SKU-00872,4280,4278,-2,A-04L-005-1-A,2025-02-15 10:36:00,RCV-003,NEW
RCPT-107558,PO-50015,2025-02-15,11:11:00,SKU-00759,12,11,-1,C-04R-014-4-A,2025-02-15 13:40:00,RCV-008,NEW
RCPT-107466,PO-50015,2025-02-15,06:22:00,SKU-00809,12,14,2,D-04R-019-1-B,2025-02-15 09:20:00,RCV-003,NEW
RCPT-107451,PO-50015,2025-02-15,07:08:00,SKU-00074,12,14,2,E-03R-018-1-A,2025-02-15 09:39:00,RCV-008,NEW
RCPT-107592,PO-50015,2025-02-15,07:55:00,SKU-00341,91,89,-2,A-04R-007-1-A,2025-02-15 08:58:00,RCV-008,NEW
RCPT-107609,PO-50015,2025-02-15,08:50:00,SKU-00910,204,205,1,B-04R-014-3-A,2025-02-15 11:30:00,RCV-007,NEW
RCPT-107602,PO-50015,2025-02-15,09:05:00,SKU-04733,518,520,2,A-01R-018-1-A,2025-02-15 09:36:00,RCV-007,NEW
RCPT-107603,PO-50015,2025-02-15,08:26:00,SKU-00404,13,14,1,B-04L-002-3-B,2025-02-15 09:50:00,RCV-003,NEW
RCPT-107469,PO-50015,2025-02-15,12:50:00,SKU-04768,840,838,-2,A-01R-021-2-A,2025-02-15 14:04:00,RCV-002,NEW
RCPT-107553,PO-50015,2025-02-15,12:17:00,SKU-00396,12,10,-2,C-04R-018-3-A,2025-02-15 12:57:00,RCV-002,NEW
RCPT-107571,PO-50015,2025-02-15,10:37:00,SKU-03088,71,71,0,E-01R-025-3-A,2025-02-15 11:10:00,RCV-004,NEW
RCPT-107615,PO-50015,2025-02-15,07:54:00,SKU-04510,12,10,-2,E-02L-001-3-A,2025-02-15 10:36:00,RCV-008,NEW
RCPT-107488,PO-50015,2025-02-15,06:35:00,SKU-04869,31,31,0,B-01R-017-1-B,2025-02-15 08:14:00,RCV-003,NEW
RCPT-107456,PO-50015,2025-02-15,08:57:00,SKU-02948,14,16,2,C-02R-018-1-A,2025-02-15 10:57:00,RCV-007,NEW
RCPT-107497,PO-50015,2025-02-15,10:00:00,SKU-00643,103,103,0,A-03R-014-2-B,2025-02-15 12:29:00,RCV-002,NEW
RCPT-107515,PO-50015,2025-02-15,10:37:00,SKU-03830,90,89,-1,A-02R-011-1-A,2025-02-15 12:52:00,RCV-001,NEW
RCPT-107534,PO-50015,2025-02-15,09:18:00,SKU-04742,21,22,1,C-02L-013-2-B,2025-02-15 10:24:00,RCV-003,NEW
RCPT-107467,PO-50015,2025-02-15,08:52:00,SKU-01721,911,910,-1,A-04L-015-4-B,2025-02-15 10:13:00,RCV-001,NEW
RCPT-107476,PO-50015,2025-02-15,12:24:00,SKU-02509,1762,1761,-1,B-01L-020-5-A,2025-02-15 13:46:00,RCV-003,NEW
RCPT-107554,PO-50015,2025-02-15,10:49:00,SKU-02404,100,100,0,A-01R-019-4-B,2025-02-15 11:36:00,RCV-006,NEW
RCPT-107537,PO-50015,2025-02-15,12:16:00,SKU-01250,12,12,0,C-04L-003-3-A,2025-02-15 13:38:00,RCV-001,NEW
RCPT-107552,PO-50015,2025-02-15,09:07:00,SKU-00108,15,15,0,B-03L-019-4-A,2025-02-15 11:52:00,RCV-007,NEW
RCPT-107474,PO-50015,2025-02-15,12:54:00,SKU-02272,494,493,-1,A-02R-002-5-A,2025-02-15 14:55:00,RCV-006,NEW
RCPT-107513,PO-50015,2025-02-15,09:24:00,SKU-00037,589,587,-2,A-03L-004-3-A,2025-02-15 09:58:00,RCV-007,NEW
RCPT-107648,PO-50015,2025-02-17,11:18:00,SKU-02509,728,726,-2,B-01L-020-5-A,2025-02-17 11:56:00,RCV-002,NEW
RCPT-107708,PO-50015,2025-02-17,10:08:00,SKU-03376,20,19,-1,C-01L-019-2-A,2025-02-17 11:56:00,RCV-007,NEW
RCPT-107786,PO-50015,2025-02-17,08:38:00,SKU-00741,12,14,2,E-04L-001-3-B,2025-02-17 11:11:00,RCV-007,NEW
RCPT-107654,PO-50015,2025-02-17,06:41:00,SKU-02357,289,287,-2,C-02L-006-2-A,2025-02-17 07:27:00,RCV-004,NEW
RCPT-107661,PO-50015,2025-02-17,08:17:00,SKU-02585,2429,2430,1,A-01R-012-4-A,2025-02-17 10:30:00,RCV-008,NEW
RCPT-107732,PO-50015,2025-02-17,11:37:00,SKU-04370,393,395,2,A-02R-026-5-A,2025-02-17 13:56:00,RCV-005,NEW
RCPT-107683,PO-50015,2025-02-17,09:55:00,SKU-03968,52,50,-2,A-02L-019-2-B,2025-02-17 10:39:00,RCV-004,NEW
RCPT-107660,PO-50015,2025-02-17,07:17:00,SKU-01077,12,11,-1,D-04L-018-1-A,2025-02-17 08:43:00,RCV-002,NEW
RCPT-107672,PO-50015,2025-02-17,11:38:00,SKU-02933,12,14,2,E-02R-015-1-A,2025-02-17 13:28:00,RCV-005,NEW
RCPT-107713,PO-50015,2025-02-17,11:49:00,SKU-00447,293,293,0,A-04L-008-2-A,2025-02-17 13:10:00,RCV-004,NEW
RCPT-107781,PO-50015,2025-02-17,06:43:00,SKU-04140,15,13,-2,B-02L-005-4-A,2025-02-17 08:35:00,RCV-007,NEW
RCPT-107722,PO-50015,2025-02-17,07:06:00,SKU-03821,160,160,0,A-01R-017-3-A,2025-02-17 08:54:00,RCV-008,NEW
RCPT-107793,PO-50015,2025-02-17,09:54:00,SKU-03590,24,22,-2,A-02L-001-4-A,2025-02-17 10:57:00,RCV-001,NEW
RCPT-107752,PO-50015,2025-02-17,08:24:00,SKU-04639,97,99,2,B-01L-011-4-B,2025-02-17 09:03:00,RCV-007,NEW
RCPT-107647,PO-50015,2025-02-17,10:08:00,SKU-02185,565,566,1,C-01R-009-4-B,2025-02-17 11:28:00,RCV-005,NEW
RCPT-107757,PO-50015,2025-02-17,09:12:00,SKU-00182,14,15,1,D-04L-005-4-B,2025-02-17 10:56:00,RCV-004,NEW
RCPT-107724,PO-50015,2025-02-17,08:01:00,SKU-00394,26,25,-1,B-03R-010-2-A,2025-02-17 10:50:00,RCV-004,NEW
RCPT-107649,PO-50015,2025-02-17,07:34:00,SKU-01645,30,28,-2,B-04R-009-2-A,2025-02-17 09:25:00,RCV-008,NEW
RCPT-107731,PO-50015,2025-02-17,10:55:00,SKU-04875,108,106,-2,B-02R-023-5-B,2025-02-17 11:34:00,RCV-005,NEW
RCPT-107691,PO-50015,2025-02-17,08:23:00,SKU-01999,209,208,-1,A-04L-007-3-A,2025-02-17 09:29:00,RCV-007,NEW
RCPT-107653,PO-50015,2025-02-17,11:11:00,SKU-03992,12,12,0,A-01R-013-3-A,2025-02-17 12:07:00,RCV-008,NEW
RCPT-107748,PO-50015,2025-02-17,11:23:00,SKU-00796,57,57,0,A-04R-013-4-A,2025-02-17 13:55:00,RCV-006,NEW
RCPT-107745,PO-50015,2025-02-17,10:40:00,SKU-04664,178,176,-2,A-02R-002-3-A,2025-02-17 12:22:00,RCV-006,NEW
RCPT-107695,PO-50015,2025-02-17,11:37:00,SKU-01161,16,18,2,D-03L-006-2-A,2025-02-17 12:41:00,RCV-003,NEW
RCPT-107747,PO-50015,2025-02-17,07:58:00,SKU-04860,288,287,-1,C-01R-022-2-B,2025-02-17 10:25:00,RCV-005,NEW
RCPT-107717,PO-50015,2025-02-17,09:44:00,SKU-00063,39,37,-2,C-04L-014-4-A,2025-02-17 10:45:00,RCV-003,NEW
RCPT-107725,PO-50015,2025-02-17,08:06:00,SKU-04353,360,358,-2,B-02L-022-4-A,2025-02-17 09:40:00,RCV-008,NEW
RCPT-107760,PO-50015,2025-02-17,06:47:00,SKU-00178,15,16,1,C-04L-017-1-B,2025-02-17 09:13:00,RCV-006,NEW
RCPT-107698,PO-50015,2025-02-17,09:57:00,SKU-04528,1250,1250,0,B-02R-014-3-B,2025-02-17 12:29:00,RCV-006,NEW
RCPT-107682,PO-50015,2025-02-17,08:49:00,SKU-04878,1351,1349,-2,B-01R-016-3-B,2025-02-17 10:05:00,RCV-003,NEW
RCPT-107779,PO-50015,2025-02-17,11:36:00,SKU-00925,197,198,1,B-04R-015-2-B,2025-02-17 14:33:00,RCV-004,NEW
RCPT-107639,PO-50015,2025-02-17,11:43:00,SKU-04477,87,86,-1,B-02L-001-2-A,2025-02-17 13:18:00,RCV-005,NEW
RCPT-107729,PO-50015,2025-02-17,10:34:00,SKU-01297,12,14,2,C-03R-006-4-B,2025-02-17 11:04:00,RCV-008,NEW
RCPT-107738,PO-50015,2025-02-17,08:28:00,SKU-00838,674,672,-2,A-03L-009-1-B,2025-02-17 10:26:00,RCV-001,NEW
RCPT-107782,PO-50015,2025-02-17,09:51:00,SKU-02676,79,81,2,B-02R-014-4-B,2025-02-17 10:30:00,RCV-004,NEW
RCPT-107665,PO-50015,2025-02-17,06:52:00,SKU-02273,75,77,2,B-01R-010-5-B,2025-02-17 08:07:00,RCV-007,NEW
RCPT-107780,PO-50015,2025-02-17,10:13:00,SKU-01079,12,14,2,C-03R-002-2-B,2025-02-17 12:43:00,RCV-003,NEW
RCPT-107650,PO-50015,2025-02-17,11:37:00,SKU-02993,19,20,1,C-01R-019-1-B,2025-02-17 13:03:00,RCV-002,DAMAGED
RCPT-107751,PO-50015,2025-02-17,07:23:00,SKU-03378,616,617,1,A-01L-004-4-B,2025-02-17 08:05:00,RCV-007,NEW
RCPT-107775,PO-50015,2025-02-17,09:03:00,SKU-03823,1074,1076,2,C-02R-020-1-B,2025-02-17 11:36:00,RCV-006,NEW
RCPT-107685,PO-50015,2025-02-17,06:44:00,SKU-02823,12,13,1,D-02L-012-2-A,2025-02-17 08:31:00,RCV-002,NEW
RCPT-107719,PO-50015,2025-02-17,12:28:00,SKU-04942,105,106,1,B-01R-023-1-B,2025-02-17 13:17:00,RCV-007,NEW
RCPT-107888,PO-50016,2025-02-18,12:08:00,SKU-02298,173,173,0,A-01L-014-4-A,2025-02-18 13:01:00,RCV-006,NEW
RCPT-107850,PO-50016,2025-02-18,09:27:00,SKU-03823,1537,1538,1,C-02R-020-1-B,2025-02-18 11:12:00,RCV-002,NEW
RCPT-107882,PO-50016,2025-02-18,12:57:00,SKU-01207,263,264,1,B-04R-018-4-B,2025-02-18 14:32:00,RCV-004,NEW
RCPT-107834,PO-50016,2025-02-18,08:56:00,SKU-00367,59,61,2,A-04L-014-1-B,2025-02-18 10:58:00,RCV-002,NEW
RCPT-107811,PO-50016,2025-02-18,11:48:00,SKU-02859,1130,1131,1,A-01L-018-3-A,2025-02-18 12:32:00,RCV-004,NEW
RCPT-107801,PO-50016,2025-02-18,09:40:00,SKU-04865,1299,1301,2,A-01R-011-4-B,2025-02-18 11:12:00,RCV-001,NEW
RCPT-107936,PO-50016,2025-02-18,10:39:00,SKU-01997,12,10,-2,D-04R-008-1-A,2025-02-18 13:02:00,RCV-007,NEW
RCPT-107858,PO-50016,2025-02-18,11:25:00,SKU-02775,506,505,-1,C-01R-023-3-A,2025-02-18 12:42:00,RCV-006,NEW
RCPT-107809,PO-50016,2025-02-18,11:47:00,SKU-02737,96,96,0,D-01L-021-5-A,2025-02-18 14:23:00,RCV-008,NEW
RCPT-107799,PO-50016,2025-02-18,11:14:00,SKU-02585,3224,3223,-1,A-01R-012-4-A,2025-02-18 11:59:00,RCV-008,NEW
RCPT-107924,PO-50016,2025-02-18,07:06:00,SKU-03865,12,11,-1,D-01L-020-2-A,2025-02-18 07:51:00,RCV-003,NEW
RCPT-107914,PO-50016,2025-02-18,08:02:00,SKU-04664,229,230,1,A-02R-002-3-A,2025-02-18 10:19:00,RCV-007,NEW
RCPT-107934,PO-50016,2025-02-18,07:45:00,SKU-03914,12,14,2,D-02R-004-2-A,2025-02-18 09:56:00,RCV-006,NEW
RCPT-107911,PO-50016,2025-02-18,12:09:00,SKU-00324,74,72,-2,C-03L-004-3-B,2025-02-18 14:45:00,RCV-006,NEW
RCPT-107898,PO-50016,2025-02-18,10:46:00,SKU-03756,86,87,1,A-01L-005-3-A,2025-02-18 12:44:00,RCV-002,NEW
RCPT-107949,PO-50016,2025-02-18,12:56:00,SKU-02272,849,851,2,A-02R-002-5-A,2025-02-18 14:50:00,RCV-003,NEW
RCPT-107827,PO-50016,2025-02-18,07:09:00,SKU-02604,20,22,2,C-02L-013-1-B,2025-02-18 09:34:00,RCV-001,NEW
RCPT-107870,PO-50016,2025-02-18,11:19:00,SKU-00394,41,40,-1,B-03R-010-2-A,2025-02-18 13:13:00,RCV-008,NEW
RCPT-107885,PO-50016,2025-02-18,09:22:00,SKU-03138,28,28,0,A-01L-012-4-B,2025-02-18 11:12:00,RCV-002,NEW
RCPT-107915,PO-50016,2025-02-18,10:33:00,SKU-04860,196,198,2,C-01R-022-2-B,2025-02-18 11:34:00,RCV-005,NEW
RCPT-107937,PO-50016,2025-02-18,06:50:00,SKU-02034,887,886,-1,A-02L-014-4-B,2025-02-18 09:29:00,RCV-008,NEW
RCPT-107841,PO-50016,2025-02-18,11:38:00,SKU-04871,56,58,2,A-02L-019-4-B,2025-02-18 13:00:00,RCV-008,NEW
RCPT-107921,PO-50016,2025-02-18,07:55:00,SKU-00231,19,20,1,A-03R-007-2-B,2025-02-18 09:23:00,RCV-002,NEW
RCPT-107839,PO-50016,2025-02-18,11:15:00,SKU-01596,66,67,1,B-04L-001-4-B,2025-02-18 11:56:00,RCV-002,NEW
RCPT-107826,PO-50016,2025-02-18,10:38:00,SKU-00019,92,91,-1,A-03R-001-1-A,2025-02-18 11:53:00,RCV-006,NEW
RCPT-107884,PO-50016,2025-02-18,08:07:00,SKU-03378,542,542,0,A-01L-004-4-B,2025-02-18 09:20:00,RCV-002,NEW
RCPT-107877,PO-50016,2025-02-18,08:31:00,SKU-01918,62,61,-1,B-04R-013-2-A,2025-02-18 11:02:00,RCV-002,NEW
RCPT-107828,PO-50016,2025-02-18,10:36:00,SKU-04670,294,295,1,C-02R-018-2-B,2025-02-18 13:33:00,RCV-003,NEW
RCPT-107889,PO-50016,2025-02-18,06:53:00,SKU-01747,38,38,0,A-03R-020-1-A,2025-02-18 08:07:00,RCV-006,NEW
RCPT-107806,PO-50016,2025-02-18,06:06:00,SKU-04894,57,57,0,A-02R-007-5-B,2025-02-18 08:28:00,RCV-003,NEW
RCPT-108020,PO-50017,2025-02-19,08:33:00,SKU-02903,334,335,1,B-01R-020-5-B,2025-02-19 10:37:00,RCV-001,NEW
RCPT-108054,PO-50017,2025-02-19,07:21:00,SKU-04878,1215,1216,1,B-01R-016-3-B,2025-02-19 09:17:00,RCV-003,NEW
RCPT-107976,PO-50017,2025-02-19,08:26:00,SKU-02828,386,384,-2,A-02L-007-2-A,2025-02-19 09:45:00,RCV-006,NEW
RCPT-108013,PO-50017,2025-02-19,07:30:00,SKU-04994,33,33,0,C-02L-011-5-A,2025-02-19 09:30:00,RCV-008,NEW
RCPT-108091,PO-50017,2025-02-19,09:34:00,SKU-03857,12,12,0,C-01L-017-1-A,2025-02-19 11:33:00,RCV-003,NEW
RCPT-108074,PO-50017,2025-02-19,11:53:00,SKU-00447,147,149,2,A-04L-008-2-A,2025-02-19 13:44:00,RCV-001,NEW
RCPT-108079,PO-50017,2025-02-19,12:00:00,SKU-04758,12,12,0,D-02R-007-4-B,2025-02-19 14:09:00,RCV-006,NEW
RCPT-108086,PO-50017,2025-02-19,10:09:00,SKU-04745,40,38,-2,B-01R-013-5-A,2025-02-19 12:49:00,RCV-001,NEW
RCPT-108072,PO-50017,2025-02-19,12:38:00,SKU-02223,26,26,0,C-02R-002-3-B,2025-02-19 14:19:00,RCV-001,NEW
RCPT-108094,PO-50017,2025-02-19,07:12:00,SKU-02858,76,78,2,A-01R-006-4-B,2025-02-19 10:04:00,RCV-006,NEW
RCPT-108048,PO-50017,2025-02-19,07:51:00,SKU-03850,140,141,1,A-02L-011-4-A,2025-02-19 10:08:00,RCV-001,NEW
RCPT-107998,PO-50017,2025-02-19,07:08:00,SKU-01490,1242,1242,0,B-04R-009-1-A,2025-02-19 09:56:00,RCV-003,NEW
RCPT-107974,PO-50017,2025-02-19,11:38:00,SKU-04538,1304,1302,-2,A-01R-001-1-B,2025-02-19 14:03:00,RCV-008,NEW
RCPT-108088,PO-50017,2025-02-19,10:39:00,SKU-03256,12,14,2,B-02L-012-5-A,2025-02-19 13:23:00,RCV-004,NEW
RCPT-107955,PO-50017,2025-02-19,09:30:00,SKU-00628,26,28,2,C-03L-011-1-B,2025-02-19 10:00:00,RCV-006,NEW
RCPT-108010,PO-50017,2025-02-19,12:28:00,SKU-03727,7428,7429,1,B-02R-023-4-A,2025-02-19 14:34:00,RCV-007,NEW
RCPT-108039,PO-50017,2025-02-19,08:17:00,SKU-00446,349,351,2,B-04L-006-4-A,2025-02-19 11:10:00,RCV-008,NEW
RCPT-108058,PO-50017,2025-02-19,07:59:00,SKU-02045,522,521,-1,B-01R-025-3-A,2025-02-19 10:07:00,RCV-004,NEW
RCPT-107985,PO-50017,2025-02-19,06:13:00,SKU-00872,4406,4405,-1,A-04L-005-1-A,2025-02-19 08:41:00,RCV-001,NEW
RCPT-108025,PO-50017,2025-02-19,09:51:00,SKU-00689,12,13,1,E-03R-005-1-B,2025-02-19 10:38:00,RCV-002,NEW
RCPT-108034,PO-50017,2025-02-19,06:21:00,SKU-00925,87,88,1,B-04R-015-2-B,2025-02-19 07:59:00,RCV-008,NEW
RCPT-108049,PO-50017,2025-02-19,06:05:00,SKU-02053,38,39,1,A-01R-017-2-A,2025-02-19 08:26:00,RCV-005,NEW
RCPT-108030,PO-50017,2025-02-19,08:06:00,SKU-04183,201,200,-1,A-01L-010-2-B,2025-02-19 10:59:00,RCV-008,NEW
RCPT-108087,PO-50017,2025-02-19,09:39:00,SKU-04528,1229,1227,-2,B-02R-014-3-B,2025-02-19 11:47:00,RCV-002,NEW
RCPT-108082,PO-50017,2025-02-19,11:48:00,SKU-04904,14,16,2,D-02R-024-1-B,2025-02-19 12:45:00,RCV-003,NEW
RCPT-108008,PO-50017,2025-02-19,11:42:00,SKU-00449,52,50,-2,B-03R-011-1-B,2025-02-19 13:32:00,RCV-008,NEW
RCPT-108019,PO-50017,2025-02-19,08:48:00,SKU-02893,189,187,-2,B-01L-026-2-B,2025-02-19 11:43:00,RCV-002,NEW
RCPT-108066,PO-50017,2025-02-19,08:35:00,SKU-02354,36,36,0,C-01R-012-4-B,2025-02-19 10:39:00,RCV-006,NEW
RCPT-107969,PO-50017,2025-02-19,11:08:00,SKU-03464,51,49,-2,A-01L-024-5-A,2025-02-19 13:52:00,RCV-004,NEW
RCPT-108099,PO-50017,2025-02-19,10:30:00,SKU-04733,293,293,0,A-01R-018-1-A,2025-02-19 13:23:00,RCV-007,NEW
RCPT-108101,PO-50017,2025-02-20,08:17:00,SKU-04321,12,11,-1,B-02R-007-2-B,2025-02-20 10:23:00,RCV-002,NEW
RCPT-108121,PO-50017,2025-02-20,09:44:00,SKU-01255,16,17,1,C-03R-005-1-B,2025-02-20 12:12:00,RCV-004,NEW
RCPT-108145,PO-50017,2025-02-20,06:01:00,SKU-02125,2860,2858,-2,A-01R-020-2-B,2025-02-20 06:35:00,RCV-002,NEW
RCPT-108203,PO-50017,2025-02-20,10:28:00,SKU-02667,22,22,0,E-01R-021-4-B,2025-02-20 13:03:00,RCV-008,NEW
RCPT-108129,PO-50017,2025-02-20,09:41:00,SKU-02291,130,129,-1,D-01R-026-1-A,2025-02-20 12:27:00,RCV-008,NEW
RCPT-108198,PO-50017,2025-02-20,06:29:00,SKU-02341,15,16,1,D-01R-025-3-A,2025-02-20 07:26:00,RCV-008,NEW
RCPT-108124,PO-50017,2025-02-20,12:34:00,SKU-02660,22,21,-1,D-01L-004-3-B,2025-02-20 14:11:00,RCV-004,NEW
RCPT-108151,PO-50017,2025-02-20,07:38:00,SKU-01918,80,78,-2,B-04R-013-2-A,2025-02-20 08:18:00,RCV-006,NEW
RCPT-108161,PO-50017,2025-02-20,11:36:00,SKU-01625,12,11,-1,D-03L-008-1-B,2025-02-20 13:23:00,RCV-005,NEW
RCPT-108113,PO-50017,2025-02-20,09:18:00,SKU-02699,285,285,0,C-01L-007-2-B,2025-02-20 11:13:00,RCV-004,NEW
RCPT-108229,PO-50017,2025-02-20,12:37:00,SKU-01154,17,19,2,D-03L-003-3-A,2025-02-20 14:35:00,RCV-003,NEW
RCPT-108225,PO-50017,2025-02-20,06:17:00,SKU-01143,12,12,0,C-04L-016-2-A,2025-02-20 08:05:00,RCV-008,NEW
RCPT-108178,PO-50017,2025-02-20,12:51:00,SKU-04512,19,17,-2,B-02L-007-4-A,2025-02-20 15:34:00,RCV-002,NEW
RCPT-108192,PO-50017,2025-02-20,06:08:00,SKU-02411,26,26,0,D-02R-003-4-B,2025-02-20 06:48:00,RCV-007,NEW
RCPT-108100,PO-50017,2025-02-20,07:31:00,SKU-01344,12,11,-1,E-04L-001-1-B,2025-02-20 09:34:00,RCV-001,NEW
RCPT-108187,PO-50017,2025-02-20,08:45:00,SKU-01803,671,673,2,B-03R-020-1-A,2025-02-20 10:08:00,RCV-006,NEW
RCPT-108149,PO-50017,2025-02-20,08:06:00,SKU-04528,1120,1118,-2,B-02R-014-3-B,2025-02-20 08:55:00,RCV-006,NEW
