snapshot_date,sku_id,location_code,zone,shelf_type,ergonomic_tier,level_height_in,dist_from_dock_ft,qty_on_hand,qty_allocated,qty_available,days_since_last_replenishment,last_replenishment_date,abc_tier_at_slotting,abc_tier_current,slotting_drift,current_vel_picks_per_day
2025-06-20,SKU-01571,B-04R-005-3-A,B,APP,prime,45,150,7,0,7,9,2025-06-11,B,C,True,0.681
2025-06-20,SKU-01572,D-03L-003-2-B,D,APP,prime,27,400,5,0,5,1,2025-06-19,B,C,True,0.586
2025-06-20,SKU-01573,A-04R-003-2-B,A,APP,prime,27,50,8,0,8,1,2025-06-19,B,C,True,0.447
2025-06-20,SKU-01574,C-03R-017-2-B,C,APP,prime,27,275,3,0,3,8,2025-06-12,B,B,False,0.789
2025-06-20,SKU-01575,B-03R-012-2-B,B,APP,prime,27,150,41,1,40,8,2025-06-12,A,B,True,2.347
2025-06-20,SKU-01576,D-04L-011-4-A,D,APP,sub_prime,63,400,3,0,3,14,2025-06-06,B,C,True,0.543
2025-06-20,SKU-01577,C-04L-001-4-A,C,APP,sub_prime,63,275,5,0,5,5,2025-06-15,B,C,True,0.715
2025-06-20,SKU-01578,B-04L-017-2-A,B,APP,prime,27,150,7,0,7,8,2025-06-12,B,C,True,0.483
2025-06-20,SKU-01579,A-03R-014-1-B,A,APP,floor,9,50,44,2,42,11,2025-06-09,A,A,False,2.733
2025-06-20,SKU-01580,D-03L-018-1-B,D,APP,floor,9,400,3,0,3,3,2025-06-17,B,C,True,0.535
2025-06-20,SKU-01581,E-04L-001-3-A,E,APP,prime,45,525,5,0,5,3,2025-06-17,C,C,False,0.305
2025-06-20,SKU-01582,B-04L-020-3-B,B,APP,prime,45,150,8,0,8,7,2025-06-13,B,C,True,0.701
2025-06-20,SKU-01583,B-04L-014-1-B,B,APP,floor,9,150,7,0,7,11,2025-06-09,B,B,False,1.047
2025-06-20,SKU-01584,D-03L-016-1-A,D,APP,floor,9,400,3,0,3,9,2025-06-11,B,C,True,0.459
2025-06-20,SKU-01585,E-04R-006-1-A,E,APP,floor,9,525,6,0,6,15,2025-06-05,C,C,False,0.359
2025-06-20,SKU-01586,D-03R-018-1-B,D,APP,floor,9,400,7,0,7,8,2025-06-12,C,C,False,0.391
2025-06-20,SKU-01587,C-03R-005-3-A,C,APP,prime,45,275,10,0,10,1,2025-06-19,B,C,True,0.668
2025-06-20,SKU-01588,D-03R-002-2-A,D,APP,prime,27,400,5,0,5,16,2025-06-04,C,C,False,0.294
2025-06-20,SKU-01589,E-04L-003-1-B,E,APP,floor,9,525,5,0,5,20,2025-05-31,C,C,False,0.372
2025-06-20,SKU-01590,A-03L-010-1-A,A,APP,floor,9,50,30,0,30,6,2025-06-14,B,B,False,1.499
2025-06-20,SKU-01591,C-03R-018-1-A,C,APP,floor,9,275,9,0,9,16,2025-06-04,B,C,True,0.652
2025-06-20,SKU-01592,D-04L-006-1-A,D,APP,floor,9,400,30,0,30,8,2025-06-12,B,B,False,1.642
2025-06-20,SKU-01593,A-03L-001-4-A,A,APP,sub_prime,63,50,74,6,68,18,2025-06-02,A,A,False,4.041
2025-06-20,SKU-01594,E-04L-010-4-B,E,APP,sub_prime,63,525,1,0,1,19,2025-06-01,C,C,False,0.396
2025-06-20,SKU-01595,D-04L-019-1-A,D,APP,floor,9,400,8,0,8,16,2025-06-04,B,B,False,0.974
2025-06-20,SKU-01596,B-04L-001-4-B,B,APP,sub_prime,63,150,32,6,26,20,2025-05-31,A,A,False,5.809
2025-06-20,SKU-01597,C-04R-005-4-A,C,APP,sub_prime,63,275,13,0,13,5,2025-06-15,B,B,False,1.066
2025-06-20,SKU-01598,C-04R-016-3-A,C,APP,prime,45,275,11,0,11,13,2025-06-07,B,B,False,1.064
2025-06-20,SKU-01599,C-03R-015-2-A,C,APP,prime,27,275,11,0,11,1,2025-06-19,B,C,True,0.728
2025-06-20,SKU-01600,B-03R-016-1-B,B,APP,floor,9,150,61,6,55,18,2025-06-02,A,A,False,6.97
2025-06-20,SKU-01601,A-03L-001-3-B,A,APP,prime,45,50,20,1,19,3,2025-06-17,B,B,False,1.375
2025-06-20,SKU-01602,E-03L-019-3-A,E,APP,prime,45,525,1,0,1,1,2025-06-19,C,C,False,0.378
2025-06-20,SKU-01603,B-03R-002-2-A,B,APP,prime,27,150,25,1,24,19,2025-06-01,B,B,False,1.338
2025-06-20,SKU-01604,B-04R-010-2-B,B,APP,prime,27,150,24,2,22,2,2025-06-18,A,B,True,1.972
2025-06-20,SKU-01605,C-04R-007-1-B,C,APP,floor,9,275,2,0,2,2,2025-06-18,C,C,False,0.35
2025-06-20,SKU-01606,D-03R-014-2-B,D,APP,prime,27,400,4,0,4,15,2025-06-05,C,C,False,0.346
2025-06-20,SKU-01607,D-03L-013-3-B,D,APP,prime,45,400,5,0,5,14,2025-06-06,C,C,False,0.374
2025-06-20,SKU-01608,D-03L-004-1-A,D,APP,floor,9,400,1,0,1,6,2025-06-14,C,C,False,0.371
2025-06-20,SKU-01609,A-03R-019-1-A,A,APP,floor,9,50,27,2,25,11,2025-06-09,A,B,True,1.769
2025-06-20,SKU-01610,D-03L-011-3-A,D,APP,prime,45,400,2,0,2,15,2025-06-05,C,C,False,0.293
2025-06-20,SKU-01611,B-03L-017-3-A,B,APP,prime,45,150,10,0,10,14,2025-06-06,B,B,False,1.631
2025-06-20,SKU-01612,D-03R-011-4-B,D,APP,sub_prime,63,400,4,0,4,19,2025-06-01,C,C,False,0.309
2025-06-20,SKU-01613,B-04R-015-3-B,B,APP,prime,45,150,9,0,9,12,2025-06-08,B,C,True,0.592
2025-06-20,SKU-01614,B-04R-002-2-A,B,APP,prime,27,150,8,0,8,16,2025-06-04,B,C,True,0.531
2025-06-20,SKU-01615,B-03R-014-3-A,B,APP,prime,45,150,6,0,6,12,2025-06-08,B,C,True,0.562
2025-06-20,SKU-01616,D-03R-019-2-A,D,APP,prime,27,400,5,0,5,13,2025-06-07,B,C,True,0.463
2025-06-20,SKU-01617,B-03R-002-3-B,B,APP,prime,45,150,19,0,19,19,2025-06-01,B,B,False,1.463
2025-06-20,SKU-01618,A-04R-001-2-B,A,APP,prime,27,50,10,1,9,5,2025-06-15,B,B,False,1.181
2025-06-20,SKU-01619,E-04R-012-1-A,E,APP,floor,9,525,4,0,4,11,2025-06-09,C,C,False,0.33
2025-06-20,SKU-01620,A-03L-010-4-A,A,APP,sub_prime,63,50,98,6,92,19,2025-06-01,A,A,False,5.261
2025-06-20,SKU-01621,B-03L-006-2-A,B,APP,prime,27,150,8,0,8,12,2025-06-08,B,C,True,0.631
2025-06-20,SKU-01622,C-04L-014-2-A,C,APP,prime,27,275,4,0,4,8,2025-06-12,C,C,False,0.306
2025-06-20,SKU-01623,D-03R-011-4-A,D,APP,sub_prime,63,400,7,0,7,19,2025-06-01,B,C,True,0.604
2025-06-20,SKU-01624,C-03R-014-2-B,C,APP,prime,27,275,9,0,9,9,2025-06-11,B,C,True,0.496
2025-06-20,SKU-01625,D-03L-008-1-B,D,APP,floor,9,400,10,1,9,8,2025-06-12,B,B,False,1.682
2025-06-20,SKU-01626,C-03L-006-3-B,C,APP,prime,45,275,17,0,17,4,2025-06-16,B,B,False,0.915
2025-06-20,SKU-01627,D-04L-014-2-A,D,APP,prime,27,400,2,0,2,10,2025-06-10,C,C,False,0.37
2025-06-20,SKU-01628,E-04R-019-4-A,E,APP,sub_prime,63,525,3,0,3,5,2025-06-15,C,C,False,0.293
2025-06-20,SKU-01629,B-04R-015-4-A,B,APP,sub_prime,63,150,1,0,1,13,2025-06-07,C,C,False,0.282
2025-06-20,SKU-01630,C-03R-010-1-B,C,APP,floor,9,275,5,0,5,16,2025-06-04,B,B,False,0.798
2025-06-20,SKU-01631,B-04L-001-2-B,B,APP,prime,27,150,4,0,4,18,2025-06-02,B,C,True,0.514
2025-06-20,SKU-01632,D-04R-020-3-B,D,APP,prime,45,400,9,0,9,19,2025-06-01,B,C,True,0.499
2025-06-20,SKU-01633,B-04L-001-1-A,B,APP,floor,9,150,9,0,9,11,2025-06-09,B,C,True,0.558
2025-06-20,SKU-01634,D-03R-017-4-B,D,APP,sub_prime,63,400,3,0,3,12,2025-06-08,C,C,False,0.405
2025-06-20,SKU-01635,E-04L-010-1-A,E,APP,floor,9,525,1,0,1,4,2025-06-16,C,C,False,0.358
2025-06-20,SKU-01636,B-04L-008-3-B,B,APP,prime,45,150,36,0,36,20,2025-05-31,A,B,True,1.792
2025-06-20,SKU-01637,E-04L-006-2-B,E,APP,prime,27,525,1,0,1,13,2025-06-07,C,C,False,0.36
2025-06-20,SKU-01638,A-03L-016-4-B,A,APP,sub_prime,63,50,40,0,40,3,2025-06-17,A,B,True,2.093
2025-06-20,SKU-01639,D-04R-001-1-A,D,APP,floor,9,400,5,0,5,9,2025-06-11,B,C,True,0.66
2025-06-20,SKU-01640,D-03R-013-4-A,D,APP,sub_prime,63,400,6,0,6,2,2025-06-18,B,C,True,0.523
2025-06-20,SKU-01641,D-04L-018-1-B,D,APP,floor,9,400,10,0,10,1,2025-06-19,B,C,True,0.66
2025-06-20,SKU-01642,D-04R-018-4-A,D,APP,sub_prime,63,400,13,0,13,2,2025-06-18,B,B,False,1.466
2025-06-20,SKU-01643,C-04L-009-3-B,C,APP,prime,45,275,16,0,16,12,2025-06-08,B,B,False,1.169
2025-06-20,SKU-01644,E-04R-008-4-B,E,APP,sub_prime,63,525,2,0,2,5,2025-06-15,C,C,False,0.304
2025-06-20,SKU-01645,B-04R-009-2-A,B,APP,prime,27,150,15,5,10,11,2025-06-09,A,A,False,3.105
2025-06-20,SKU-01646,D-04L-017-1-B,D,APP,floor,9,400,5,0,5,11,2025-06-09,C,C,False,0.364
2025-06-20,SKU-01647,B-04L-004-3-A,B,APP,prime,45,150,7,0,7,13,2025-06-07,B,C,True,0.48
2025-06-20,SKU-01648,D-03L-008-3-B,D,APP,prime,45,400,3,0,3,19,2025-06-01,C,C,False,0.404
2025-06-20,SKU-01649,E-04L-011-1-A,E,APP,floor,9,525,2,0,2,18,2025-06-02,C,C,False,0.425
2025-06-20,SKU-01650,D-03R-020-4-B,D,APP,sub_prime,63,400,4,0,4,2,2025-06-18,B,C,True,0.459
2025-06-20,SKU-01651,D-04L-001-1-B,D,APP,floor,9,400,6,0,6,15,2025-06-05,C,C,False,0.381
2025-06-20,SKU-01652,B-04R-013-1-B,B,APP,floor,9,150,451,36,415,3,2025-06-17,A,A,False,26.869
2025-06-20,SKU-01653,C-04L-004-2-B,C,APP,prime,27,275,9,0,9,8,2025-06-12,B,C,True,0.757
2025-06-20,SKU-01654,B-03L-004-1-B,B,APP,floor,9,150,14,0,14,12,2025-06-08,B,B,False,1.066
2025-06-20,SKU-01655,D-03L-020-3-A,D,APP,prime,45,400,6,0,6,11,2025-06-09,C,C,False,0.412
2025-06-20,SKU-01656,B-04R-005-4-B,B,APP,sub_prime,63,150,8,0,8,19,2025-06-01,B,C,True,0.704
2025-06-20,SKU-01657,E-03L-015-4-B,E,APP,sub_prime,63,525,3,0,3,2,2025-06-18,C,C,False,0.347
2025-06-20,SKU-01658,D-03L-013-2-B,D,APP,prime,27,400,3,0,3,17,2025-06-03,B,C,True,0.435
2025-06-20,SKU-01659,E-04R-003-2-A,E,APP,prime,27,525,4,0,4,19,2025-06-01,C,C,False,0.272
2025-06-20,SKU-01660,C-04L-004-2-A,C,APP,prime,27,275,2,0,2,3,2025-06-17,B,C,True,0.521
2025-06-20,SKU-01661,B-04L-019-4-B,B,APP,sub_prime,63,150,3,0,3,2,2025-06-18,B,C,True,0.65
2025-06-20,SKU-01662,C-04L-007-3-B,C,APP,prime,45,275,9,0,9,18,2025-06-02,B,B,False,1.59
2025-06-20,SKU-01663,D-03L-001-2-B,D,APP,prime,27,400,2,0,2,5,2025-06-15,C,C,False,0.414
2025-06-20,SKU-01664,A-04L-018-3-B,A,APP,prime,45,50,26,3,23,15,2025-06-05,A,A,False,2.682
2025-06-20,SKU-01665,C-04L-008-3-B,C,APP,prime,45,275,3,0,3,12,2025-06-08,B,C,True,0.424
2025-06-20,SKU-01666,C-03R-019-2-B,C,APP,prime,27,275,11,0,11,16,2025-06-04,B,B,False,0.821
2025-06-20,SKU-01667,B-03L-015-4-A,B,APP,sub_prime,63,150,9,0,9,9,2025-06-11,B,C,True,0.699
2025-06-20,SKU-01668,D-03L-015-2-A,D,APP,prime,27,400,1,0,1,16,2025-06-04,C,C,False,0.27
2025-06-20,SKU-01669,C-04L-009-3-A,C,APP,prime,45,275,4,0,4,20,2025-05-31,C,C,False,0.388
2025-06-20,SKU-01670,B-03R-015-2-B,B,APP,prime,27,150,8,0,8,9,2025-06-11,B,C,True,0.744
2025-06-20,SKU-01671,C-03R-019-3-B,C,APP,prime,45,275,2,0,2,9,2025-06-11,B,C,True,0.529
2025-06-20,SKU-01672,C-04R-007-1-A,C,APP,floor,9,275,44,3,41,13,2025-06-07,A,A,False,3.219
2025-06-20,SKU-01673,E-04R-006-3-A,E,APP,prime,45,525,4,0,4,13,2025-06-07,C,C,False,0.294
2025-06-20,SKU-01674,C-03R-016-2-A,C,APP,prime,27,275,2,0,2,19,2025-06-01,B,C,True,0.46
2025-06-20,SKU-01675,E-04R-001-2-A,E,APP,prime,27,525,3,0,3,8,2025-06-12,C,C,False,0.327
2025-06-20,SKU-01676,C-04R-004-3-A,C,APP,prime,45,275,14,0,14,3,2025-06-17,B,B,False,0.841
2025-06-20,SKU-01677,E-03R-016-3-B,E,APP,prime,45,525,1,0,1,17,2025-06-03,C,C,False,0.361
2025-06-20,SKU-01678,A-03L-012-3-B,A,APP,prime,45,50,64,2,62,4,2025-06-16,A,A,False,3.762
2025-06-20,SKU-01679,B-03L-012-3-A,B,APP,prime,45,150,22,0,22,9,2025-06-11,B,B,False,1.359
2025-06-20,SKU-01680,E-04L-003-2-A,E,APP,prime,27,525,2,0,2,8,2025-06-12,C,C,False,0.361
2025-06-20,SKU-01681,D-04R-019-2-A,D,APP,prime,27,400,4,0,4,17,2025-06-03,B,C,True,0.535
2025-06-20,SKU-01682,E-03L-019-2-A,E,APP,prime,27,525,2,0,2,5,2025-06-15,C,C,False,0.301
2025-06-20,SKU-01683,B-03R-014-1-B,B,APP,floor,9,150,5,0,5,17,2025-06-03,B,C,True,0.64
2025-06-20,SKU-01684,D-04L-013-4-A,D,APP,sub_prime,63,400,2,0,2,14,2025-06-06,C,C,False,0.397
2025-06-20,SKU-01685,D-03L-019-2-B,D,APP,prime,27,400,4,0,4,8,2025-06-12,C,C,False,0.329
2025-06-20,SKU-01686,D-04R-007-2-B,D,APP,prime,27,400,3,0,3,7,2025-06-13,C,C,False,0.344
2025-06-20,SKU-01687,A-04L-005-3-B,A,APP,prime,45,50,64,3,61,2,2025-06-18,A,A,False,3.283
2025-06-20,SKU-01688,D-04L-010-2-B,D,APP,prime,27,400,2,0,2,17,2025-06-03,C,C,False,0.378
2025-06-20,SKU-01689,D-03R-012-1-B,D,APP,floor,9,400,22,1,21,20,2025-05-31,B,B,False,1.135
2025-06-20,SKU-01690,D-04L-009-2-B,D,APP,prime,27,400,3,0,3,7,2025-06-13,B,C,True,0.526
2025-06-20,SKU-01691,B-04R-010-3-B,B,APP,prime,45,150,2,0,2,11,2025-06-09,C,C,False,0.327
2025-06-20,SKU-01692,D-03R-001-3-A,D,APP,prime,45,400,21,0,21,15,2025-06-05,A,A,False,2.972
2025-06-20,SKU-01693,C-04R-012-4-B,C,APP,sub_prime,63,275,4,0,4,7,2025-06-13,C,C,False,0.371
2025-06-20,SKU-01694,E-04L-002-4-B,E,APP,sub_prime,63,525,3,0,3,15,2025-06-05,C,C,False,0.278
2025-06-20,SKU-01695,D-03R-020-1-A,D,APP,floor,9,400,3,0,3,20,2025-05-31,C,C,False,0.295
2025-06-20,SKU-01696,B-03L-009-3-B,B,APP,prime,45,150,179,12,167,3,2025-06-17,A,A,False,11.969
2025-06-20,SKU-01697,E-03L-014-4-A,E,APP,sub_prime,63,525,3,0,3,18,2025-06-02,C,C,False,0.273
2025-06-20,SKU-01698,A-04L-019-2-B,A,APP,prime,27,50,4,0,4,7,2025-06-13,B,C,True,0.572
2025-06-20,SKU-01699,B-04L-005-4-B,B,APP,sub_prime,63,150,35,3,32,17,2025-06-03,A,B,True,2.306
2025-06-20,SKU-01700,D-03L-002-1-A,D,APP,floor,9,400,13,0,13,13,2025-06-07,B,C,True,0.72
2025-06-20,SKU-01701,D-03R-001-4-A,D,APP,sub_prime,63,400,2,0,2,13,2025-06-07,C,C,False,0.281
2025-06-20,SKU-01702,C-04L-003-1-A,C,APP,floor,9,275,6,0,6,8,2025-06-12,C,C,False,0.412
2025-06-20,SKU-01703,C-04R-010-1-B,C,APP,floor,9,275,2,0,2,11,2025-06-09,B,C,True,0.441
2025-06-20,SKU-01704,B-03R-006-2-A,B,APP,prime,27,150,26,0,26,20,2025-05-31,A,B,True,1.677
2025-06-20,SKU-01705,D-04R-013-1-B,D,APP,floor,9,400,22,2,20,14,2025-06-06,B,B,False,1.566
2025-06-20,SKU-01706,B-03R-011-3-B,B,APP,prime,45,150,6,0,6,14,2025-06-06,B,B,False,0.929
2025-06-20,SKU-01707,D-04L-015-2-B,D,APP,prime,27,400,26,0,26,9,2025-06-11,B,B,False,1.445
2025-06-20,SKU-01708,D-04R-001-4-A,D,APP,sub_prime,63,400,5,0,5,19,2025-06-01,C,C,False,0.393
2025-06-20,SKU-01709,A-03L-014-1-B,A,APP,floor,9,50,37,5,32,9,2025-06-11,A,A,False,4.403
2025-06-20,SKU-01710,C-03R-005-1-A,C,APP,floor,9,275,5,0,5,15,2025-06-05,B,C,True,0.422
2025-06-20,SKU-01711,B-04R-017-3-A,B,APP,prime,45,150,9,0,9,5,2025-06-15,B,B,False,0.949
2025-06-20,SKU-01712,D-03R-005-3-B,D,APP,prime,45,400,1,0,1,3,2025-06-17,C,C,False,0.339
2025-06-20,SKU-01713,C-04L-016-2-B,C,APP,prime,27,275,7,0,7,14,2025-06-06,B,C,True,0.423
2025-06-20,SKU-01714,D-04R-016-2-A,D,APP,prime,27,400,5,0,5,20,2025-05-31,C,C,False,0.293
2025-06-20,SKU-01715,C-04L-015-3-B,C,APP,prime,45,275,6,0,6,20,2025-05-31,B,C,True,0.638
2025-06-20,SKU-01716,B-03L-008-1-B,B,APP,floor,9,150,9,0,9,19,2025-06-01,B,C,True,0.565
2025-06-20,SKU-01717,C-04R-009-1-A,C,APP,floor,9,275,4,0,4,20,2025-05-31,B,C,True,0.53
2025-06-20,SKU-01718,C-04L-010-1-A,C,APP,floor,9,275,8,0,8,19,2025-06-01,B,C,True,0.62
2025-06-20,SKU-01719,D-03L-017-4-A,D,APP,sub_prime,63,400,4,0,4,13,2025-06-07,C,C,False,0.415
2025-06-20,SKU-01720,A-04R-016-2-B,A,APP,prime,27,50,7,0,7,12,2025-06-08,B,C,True,0.443
2025-06-20,SKU-01721,A-04L-015-4-B,A,APP,sub_prime,63,50,1521,180,1341,17,2025-06-03,A,A,False,109.717
2025-06-20,SKU-01722,C-04R-004-4-B,C,APP,sub_prime,63,275,5,0,5,14,2025-06-06,B,C,True,0.491
2025-06-20,SKU-01723,D-03R-014-1-B,D,APP,floor,9,400,24,0,24,19,2025-06-01,B,B,False,1.194
2025-06-20,SKU-01724,C-04L-001-1-A,C,APP,floor,9,275,1,0,1,18,2025-06-02,C,C,False,0.381
2025-06-20,SKU-01725,D-03R-012-2-A,D,APP,prime,27,400,5,0,5,18,2025-06-02,C,C,False,0.307
2025-06-20,SKU-01726,C-03R-020-4-B,C,APP,sub_prime,63,275,6,0,6,14,2025-06-06,B,C,True,0.43
2025-06-20,SKU-01727,B-03R-015-1-B,B,APP,floor,9,150,3,0,3,4,2025-06-16,B,C,True,0.419
2025-06-20,SKU-01728,B-04L-008-1-A,B,APP,floor,9,150,99,1,98,10,2025-06-10,A,A,False,4.987
2025-06-20,SKU-01729,A-03R-017-4-B,A,APP,sub_prime,63,50,9,0,9,14,2025-06-06,B,C,True,0.69
2025-06-20,SKU-01730,D-04L-002-2-A,D,APP,prime,27,400,1,0,1,14,2025-06-06,C,C,False,0.323
2025-06-20,SKU-01731,C-04L-017-2-A,C,APP,prime,27,275,2,0,2,6,2025-06-14,C,C,False,0.341
2025-06-20,SKU-01732,D-04R-001-4-B,D,APP,sub_prime,63,400,4,0,4,9,2025-06-11,C,C,False,0.323
2025-06-20,SKU-01733,D-03L-002-3-B,D,APP,prime,45,400,2,0,2,11,2025-06-09,C,C,False,0.348
2025-06-20,SKU-01734,B-03L-004-2-B,B,APP,prime,27,150,7,0,7,14,2025-06-06,B,C,True,0.45
2025-06-20,SKU-01735,D-03R-004-2-B,D,APP,prime,27,400,21,0,21,2,2025-06-18,B,B,False,1.262
2025-06-20,SKU-01736,D-03R-004-3-B,D,APP,prime,45,400,5,0,5,12,2025-06-08,B,C,True,0.497
2025-06-20,SKU-01737,D-04R-008-4-B,D,APP,sub_prime,63,400,11,0,11,7,2025-06-13,B,B,False,0.944
2025-06-20,SKU-01738,C-04L-006-1-B,C,APP,floor,9,275,9,0,9,13,2025-06-07,B,C,True,0.603
2025-06-20,SKU-01739,A-03L-013-1-B,A,APP,floor,9,50,76,12,64,4,2025-06-16,A,A,False,7.655
2025-06-20,SKU-01740,C-03R-019-2-A,C,APP,prime,27,275,18,1,17,18,2025-06-02,B,B,False,1.082
2025-06-20,SKU-01741,B-04R-012-2-A,B,APP,prime,27,150,4,0,4,15,2025-06-05,B,C,True,0.438
2025-06-20,SKU-01742,D-04L-006-2-B,D,APP,prime,27,400,5,0,5,19,2025-06-01,C,C,False,0.404
2025-06-20,SKU-01743,C-04L-009-2-B,C,APP,prime,27,275,11,0,11,17,2025-06-03,B,B,False,0.873
2025-06-20,SKU-01744,C-03R-006-4-A,C,APP,sub_prime,63,275,3,0,3,7,2025-06-13,C,C,False,0.306
2025-06-20,SKU-01745,E-04L-006-2-A,E,APP,prime,27,525,3,0,3,8,2025-06-12,C,C,False,0.36
2025-06-20,SKU-01746,B-03L-008-2-B,B,APP,prime,27,150,6,0,6,14,2025-06-06,B,C,True,0.482
2025-06-20,SKU-01747,A-03R-020-1-A,A,APP,floor,9,50,25,3,22,2,2025-06-18,A,A,False,3.483
2025-06-20,SKU-01748,C-03L-011-3-A,C,APP,prime,45,275,7,0,7,16,2025-06-04,B,C,True,0.468
2025-06-20,SKU-01749,A-04L-006-1-A,A,APP,floor,9,50,45,2,43,4,2025-06-16,A,A,False,3.549
2025-06-20,SKU-01750,B-03R-018-1-B,B,APP,floor,9,150,1,0,1,17,2025-06-03,C,C,False,0.274
2025-06-20,SKU-01751,A-03R-007-4-A,A,APP,sub_prime,63,50,7,0,7,18,2025-06-02,B,C,True,0.66
2025-06-20,SKU-01752,C-04L-012-3-B,C,APP,prime,45,275,8,0,8,19,2025-06-01,B,C,True,0.545
2025-06-20,SKU-01753,A-03L-010-3-A,A,APP,prime,45,50,27,4,23,7,2025-06-13,A,A,False,3.15
2025-06-20,SKU-01754,C-03R-018-2-A,C,APP,prime,27,275,10,0,10,15,2025-06-05,B,C,True,0.599
2025-06-20,SKU-01755,B-04R-018-3-A,B,APP,prime,45,150,23,0,23,3,2025-06-17,B,B,False,1.167
2025-06-20,SKU-01756,E-03L-007-2-A,E,APP,prime,27,525,4,0,4,6,2025-06-14,B,C,True,0.55
2025-06-20,SKU-01757,B-03R-010-4-A,B,APP,sub_prime,63,150,1,0,1,8,2025-06-12,C,C,False,0.282
2025-06-20,SKU-01758,E-03R-017-4-A,E,APP,sub_prime,63,525,5,0,5,17,2025-06-03,C,C,False,0.333
2025-06-20,SKU-01759,C-04R-018-2-B,C,APP,prime,27,275,6,0,6,8,2025-06-12,C,C,False,0.338
2025-06-20,SKU-01760,C-04R-007-2-A,C,APP,prime,27,275,9,0,9,16,2025-06-04,B,C,True,0.481
2025-06-20,SKU-01761,B-04R-008-3-A,B,APP,prime,45,150,7,0,7,2,2025-06-18,B,C,True,0.453
2025-06-20,SKU-01762,D-04R-020-1-A,D,APP,floor,9,400,5,0,5,1,2025-06-19,B,C,True,0.732
2025-06-20,SKU-01763,D-03L-007-4-A,D,APP,sub_prime,63,400,6,0,6,15,2025-06-05,C,C,False,0.397
2025-06-20,SKU-01764,C-04L-006-3-B,C,APP,prime,45,275,7,0,7,11,2025-06-09,B,C,True,0.506
2025-06-20,SKU-01765,E-03R-007-2-A,E,APP,prime,27,525,4,0,4,12,2025-06-08,C,C,False,0.383
2025-06-20,SKU-01766,E-04L-013-1-B,E,APP,floor,9,525,4,0,4,12,2025-06-08,C,C,False,0.327
2025-06-20,SKU-01767,C-04R-019-4-B,C,APP,sub_prime,63,275,5,0,5,12,2025-06-08,B,C,True,0.638
2025-06-20,SKU-01768,D-03R-013-2-A,D,APP,prime,27,400,4,0,4,5,2025-06-15,C,C,False,0.285
2025-06-20,SKU-01769,D-04R-001-1-B,D,APP,floor,9,400,5,0,5,19,2025-06-01,C,C,False,0.318
2025-06-20,SKU-01770,C-03L-012-3-B,C,APP,prime,45,275,10,0,10,15,2025-06-05,B,B,False,0.999
2025-06-20,SKU-01771,E-03L-019-3-B,E,APP,prime,45,525,2,0,2,10,2025-06-10,C,C,False,0.323
2025-06-20,SKU-01772,D-04R-004-2-B,D,APP,prime,27,400,3,0,3,4,2025-06-16,C,C,False,0.391
2025-06-20,SKU-01773,B-04R-020-2-B,B,APP,prime,27,150,6,0,6,18,2025-06-02,C,C,False,0.346
2025-06-20,SKU-01774,B-04L-013-2-B,B,APP,prime,27,150,9,0,9,12,2025-06-08,B,C,True,0.575
2025-06-20,SKU-01775,B-03R-006-4-B,B,APP,sub_prime,63,150,31,1,30,8,2025-06-12,A,A,False,5.064
2025-06-20,SKU-01776,D-04L-016-1-A,D,APP,floor,9,400,3,0,3,7,2025-06-13,B,C,True,0.615
2025-06-20,SKU-01777,C-04R-015-1-B,C,APP,floor,9,275,9,0,9,16,2025-06-04,B,B,False,0.909
2025-06-20,SKU-01778,A-03L-002-4-A,A,APP,sub_prime,63,50,2,0,2,15,2025-06-05,B,C,True,0.509
2025-06-20,SKU-01779,D-03R-009-3-A,D,APP,prime,45,400,22,1,21,6,2025-06-14,B,B,False,1.398
2025-06-20,SKU-01780,C-04R-020-2-B,C,APP,prime,27,275,9,0,9,13,2025-06-07,B,C,True,0.652
2025-06-20,SKU-01781,B-04L-014-1-A,B,APP,floor,9,150,2,0,2,8,2025-06-12,B,C,True,0.462
2025-06-20,SKU-01782,D-03L-014-1-A,D,APP,floor,9,400,2,0,2,13,2025-06-07,C,C,False,0.3
2025-06-20,SKU-01783,E-04L-019-4-A,E,APP,sub_prime,63,525,3,0,3,10,2025-06-10,B,C,True,0.653
2025-06-20,SKU-01784,B-04R-017-2-A,B,APP,prime,27,150,13,0,13,14,2025-06-06,B,C,True,0.727
2025-06-20,SKU-01785,B-04R-012-1-B,B,APP,floor,9,150,7,0,7,1,2025-06-19,B,C,True,0.57
2025-06-20,SKU-01786,D-04L-008-2-A,D,APP,prime,27,400,2,0,2,2,2025-06-18,C,C,False,0.403
2025-06-20,SKU-01787,C-04R-004-2-A,C,APP,prime,27,275,6,0,6,12,2025-06-08,B,B,False,1.181
2025-06-20,SKU-01788,B-04R-016-2-A,B,APP,prime,27,150,12,0,12,10,2025-06-10,B,C,True,0.701
2025-06-20,SKU-01789,D-04R-006-1-B,D,APP,floor,9,400,4,0,4,7,2025-06-13,C,C,False,0.324
2025-06-20,SKU-01790,C-04L-012-2-B,C,APP,prime,27,275,13,0,13,15,2025-06-05,B,C,True,0.677
2025-06-20,SKU-01791,C-03L-005-1-B,C,APP,floor,9,275,15,0,15,1,2025-06-19,B,B,False,0.883
